t             ,x             ,y             ,z             
40534200682000,  0.0640788965,  0.1405364541, -0.0115072202
40534220426000,  0.1083878910,  0.1360608417,  0.0095854603
40534240472000,  0.1503810604,  0.1013315592,  0.0346974750
40534260751000,  0.1839578626,  0.0407433523,  0.0606576006
40534280357000,  0.2042369919, -0.0347617090,  0.0841218242
40534300322000,  0.2084648745, -0.1094850858,  0.1021872509
40534321341000,  0.1964848682, -0.1659667406,  0.1129538271
40534340424000,  0.1706024740, -0.1886453200,  0.1158786119
40534360569000,  0.1348974805, -0.1673885815,  0.1118443129
40534380411000,  0.0941997288, -0.1000912213,  0.1029580331
40534400547000,  0.0528960638,  0.0061762117,  0.0920509017
40534420424000,  0.0138416146,  0.1358982690,  0.0820923132
40534440744000, -0.0223317406,  0.2677184148,  0.0755565622
40534460424000, -0.0573356324,  0.3782729923,  0.0739698094
40534480334000, -0.0946390656,  0.4466790082,  0.0777025447
40534500326000, -0.1383833397,  0.4585037436,  0.0860871886
40534520342000, -0.1919848498,  0.4086802396,  0.0976416918
40534540347000, -0.2566134623,  0.3025737135,  0.1106144131
40534561761000, -0.3300436203,  0.1548793163,  0.1234613832
40534580367000, -0.4060456097, -0.0134712901,  0.1351237365
40534600321000, -0.4746702037, -0.1795996348,  0.1453561800
40534620334000, -0.5234203868, -0.3233875007,  0.1545376653
40534640357000, -0.5391580062, -0.4315204175,  0.1633645867
40534661809000, -0.5104792906, -0.5001861049,  0.1724479154
40534680441000, -0.4300949712, -0.5356530141,  0.1815622938
40534700347000, -0.2967015989, -0.5526573517,  0.1893286180
40534720499000, -0.1160821686, -0.5710890205,  0.1930029298
40534740357000,  0.0989567874, -0.6113808504,  0.1887352505
40534761704000,  0.3298189974, -0.6897702937,  0.1721616860
40534780487000,  0.5544983276, -0.8145596288,  0.1392166441
40534800344000,  0.7506599960, -0.9840683346,  0.0872349900
40534820341000,  0.8990328460, -1.1866026392,  0.0158839713
40534840346000,  0.9865333789, -1.4024607374, -0.0722086407
40534861722000,  1.0086017369, -1.6076101415, -0.1714715463
40534880481000,  0.9702195701, -1.7782465558, -0.2737515035
40534900526000,  0.8854481642, -1.8951701745, -0.3692684348
40534920337000,  0.7754239254, -1.9471056932, -0.4479653712
40534940346000,  0.6651460134, -1.9322847241, -0.5010664313
40534961737000,  0.5795769555, -1.8580978769, -0.5225022147
40534980481000,  0.5396056239, -1.7390827274, -0.5099691096
40535000699000,  0.5586942330, -1.5934755014, -0.4654453152
40535020556000,  0.6406572764, -1.4394459165, -0.3949137569
40535040401000,  0.7790219720, -1.2918356086, -0.3075465309
40535060376000,  0.9579524822, -1.1599110647, -0.2142114309
40535080334000,  1.1547747857, -1.0466205821, -0.1257345631
40535100896000,  1.3436219257, -0.9493753248, -0.0514303301
40535120569000,  1.4994901471, -0.8619575373,  0.0022932585
40535140357000,  1.6021017190, -0.7770808551,  0.0326955998
40535161712000,  1.6388830586, -0.6888741570,  0.0406519359
40535180482000,  1.6065343015, -0.5946206861,  0.0300422440
40535200667000,  1.5109889590, -0.4954248212,  0.0067120256
40535220554000,  1.3657831572, -0.3956906368, -0.0228467799
40535240352000,  1.1892357092, -0.3016522575, -0.0527598819
40535261714000,  1.0010354137, -0.2194467333, -0.0787359725
40535280484000,  0.8188726049, -0.1533094466, -0.0985932686
40535300839000,  0.6557596274, -0.1044017451, -0.1122874494
40535320559000,  0.5184279828, -0.0706292935, -0.1215400554
40535340346000,  0.4071757346, -0.0474132458, -0.1290992517
40535361791000,  0.3170022459, -0.0291659411, -0.1378437165
40535380501000,  0.2397430479, -0.0110563672, -0.1498765134
40535400402000,  0.1667080981,  0.0094732294, -0.1658464889
40535420559000,  0.0911459825,  0.0319089525, -0.1847733331
40535440364000,  0.0099138984,  0.0528769566, -0.2043424812
40535461762000, -0.0758562410,  0.0673232821, -0.2214369777
40535480721000, -0.1612757712,  0.0704329581, -0.2328665959
40535500432000, -0.2393209729,  0.0596361513, -0.2361951831
40535520572000, -0.3025643627,  0.0361768493, -0.2304787038
40535540531000, -0.3453907388,  0.0057538649, -0.2165214277
40535560786000, -0.3661913112, -0.0221389141, -0.1967817912
40535580366000, -0.3679388494, -0.0360222863, -0.1749382907
40535600337000, -0.3576647252, -0.0250555729, -0.1551483806
40535620549000, -0.3448194238,  0.0180894977, -0.1411178612
40535640347000, -0.3389482889,  0.0949580316, -0.1352242395
40535661704000, -0.3470659762,  0.2001339115, -0.1379146557
40535680354000, -0.3715112564,  0.3216632594, -0.1473914304
40535700364000, -0.4087974441,  0.4430700100, -0.1597405037
40535720556000, -0.4499211908,  0.5465769472, -0.1694097369
40535740574000, -0.4820663365,  0.6167188939, -0.1700355967
40535761721000, -0.4914533666,  0.6437238913, -0.1555456502
40535780346000, -0.4665343078,  0.6257128316, -0.1212507812
40535800346000, -0.4011241975,  0.5691693670, -0.0648370308
40535820554000, -0.2965677596,  0.4874600554,  0.0128624833
40535840549000, -0.1622816395,  0.3977264160,  0.1075445669
40535860789000, -0.0146093944,  0.3169221209,  0.2116023131
40535880369000,  0.1259916278,  0.2579634094,  0.3148709532
40535900342000,  0.2388483286,  0.2268296216,  0.4058898941
40535920542000,  0.3072358250,  0.2214136236,  0.4735010223
40535940356000,  0.3218906640,  0.2323519644,  0.5083782238
40535961727000,  0.2831277261,  0.2457291948,  0.5043773578
40535980542000,  0.2009955451,  0.2469161274,  0.4596242976
40536000782000,  0.0933957197,  0.2246394682,  0.3770565105
40536020574000, -0.0174511790,  0.1742640268,  0.2643783476
40536040356000, -0.1095431113,  0.0993544543,  0.1333280550
40536061836000, -0.1655771476,  0.0109996440, -0.0018883982
40536080544000, -0.1764857485, -0.0749147735, -0.1266111355
40536100531000, -0.1430996948, -0.1418014437, -0.2279204700
40536120567000, -0.0755378344, -0.1768103536, -0.2965518995
40536140349000,  0.0092991498, -0.1746011245, -0.3280197072
40536161717000,  0.0915753947, -0.1392044917, -0.3231520507
40536180544000,  0.1529931823, -0.0835997816, -0.2879238082
40536200549000,  0.1810468491, -0.0268660041, -0.2323111908
40536220569000,  0.1718104604,  0.0105973307, -0.1683315071
40536240534000,  0.1306295567,  0.0125973158, -0.1077539395
40536260771000,  0.0706476864, -0.0281861926, -0.0598819194
40536280371000,  0.0096527844, -0.1074619172, -0.0298834573
40536300346000, -0.0341400266, -0.2093995854, -0.0180410236
40536320547000, -0.0463148297, -0.3096829685, -0.0199787855
40536340532000, -0.0197022012, -0.3810449908, -0.0279103928
40536360771000,  0.0438513057, -0.4000605555, -0.0327453976
40536380699000,  0.1340603342, -0.3533935014, -0.0265233740
40536400711000,  0.2345707465, -0.2422093302, -0.0047491631
40536420766000,  0.3266061982, -0.0834384759,  0.0319548300
40536440364000,  0.3931191915,  0.0927172546,  0.0774551184
40536461751000,  0.4225125076,  0.2486779364,  0.1209790058
40536480351000,  0.4111245009,  0.3475634214,  0.1491967549
40536500341000,  0.3636812510,  0.3616534102,  0.1491066278
40536520546000,  0.2919716016,  0.2794434285,  0.1112661208
40536540514000,  0.2118437212,  0.1094607208,  0.0327335782
40536560774000,  0.1395470741, -0.1201492878, -0.0809615728
40536580377000,  0.0881364111, -0.3664263368, -0.2153058598
40536600342000,  0.0649898465, -0.5799072439, -0.3481731804
40536620546000,  0.0707455681, -0.7145644355, -0.4533575177
40536640356000,  0.1000563609, -0.7372950858, -0.5054038276
40536661724000,  0.1437714049, -0.6348350351, -0.4845463313
40536680354000,  0.1918164941, -0.4164953328, -0.3808020150
40536700337000,  0.2358894727, -0.1120936261, -0.1968287589
40536720549000,  0.2711350639,  0.2346186602,  0.0513212650
40536740567000,  0.2963519081,  0.5754910342,  0.3359690087
40536761834000,  0.3126892997,  0.8683432772,  0.6218947387
40536780359000,  0.3211256326,  1.0857384614,  0.8720285608
40536800341000,  0.3196123847,  1.2202271068,  1.0538620079
40536820546000,  0.3008311919,  1.2848313496,  1.1453319184
40536840341000,  0.2514634495,  1.3087178586,  1.1389781031
40536861709000,  0.1535454654,  1.3289499518,  1.0433204992
40536880369000, -0.0119503185,  1.3805450448,  0.8811931480
40536900321000, -0.2598557203,  1.4871318797,  0.6850790927
40536920547000, -0.5953216801,  1.6547552401,  0.4905173532
40536940367000, -1.0091893179,  1.8702758947,  0.3283794024
40536961852000, -1.4751832193,  2.1047512038,  0.2176809856
40536980417000, -1.9508448816,  2.3212248746,  0.1606115441
40537000419000, -2.3818851933,  2.4850142615,  0.1405063873
40537020467000, -2.7095921120,  2.5739594517,  0.1234690693
40537040427000, -2.8800983673,  2.5859696672,  0.0639717026
40537060601000, -2.8539035407,  2.5419374884, -0.0868726412
40537080397000, -2.6138416207,  2.4831184510, -0.3713485539
40537100339000, -2.1697468879,  2.4629597242, -0.8153409818
40537120364000, -1.5588450851,  2.5347206661, -1.4204106561
40537140344000, -0.8415131541,  2.7380479570, -2.1594739281
40537161762000, -0.0932526328,  3.0876009568, -2.9771498394
40537180371000,  0.6061695131,  3.5657968945, -3.7952015008
40537200339000,  1.1838370655,  4.1221903429, -4.5221563578
40537220544000,  1.5833462666,  4.6802897547, -5.0655496469
40537240356000,  1.7716013520,  5.1501343094, -5.3452878340
40537261704000,  1.7416557135,  5.4443231356, -5.3060004461
40537280351000,  1.5108913734,  5.4939174253, -4.9263604542
40537300341000,  1.1160234856,  5.2615017219, -4.2236407222
40537320546000,  0.6060288304,  4.7485053402, -3.2525743775
