t             ,x             ,y             ,z             
23513871891000, -0.0346049175,  0.0021123799,  0.1097650541
23513899702000, -0.0855375394,  0.0398367369,  0.1144785978
23513912052000, -0.1398513426,  0.0848807898,  0.1091208351
23513931872000, -0.1840238446,  0.1281031367,  0.0920113075
23513951814000, -0.2058407043,  0.1591523158,  0.0629298823
23513971909000, -0.1977926795,  0.1685690390,  0.0235581147
23513991886000, -0.1596183291,  0.1499113343, -0.0223705881
23514012199000, -0.0991431887,  0.1013281008, -0.0693537322
23514031992000, -0.0311739078,  0.0261697479, -0.1108038798
23514052331000,  0.0255532022, -0.0674185503, -0.1401423075
23514071964000,  0.0525055894, -0.1679117623, -0.1520561059
23514091901000,  0.0358937939, -0.2624780746, -0.1437276064
23514111861000, -0.0295311379, -0.3393517853, -0.1157237195
23514131834000, -0.1384660189, -0.3899987576, -0.0722918525
23514151866000, -0.2753776710, -0.4106074124, -0.0208782059
23514172026000, -0.4171945085, -0.4025406048,  0.0290735814
23514192026000, -0.5379217526, -0.3717125113,  0.0678182848
23514212134000, -0.6142175247, -0.3271265523,  0.0872934859
23514232152000, -0.6305997651, -0.2788021058,  0.0829451742
23514253381000, -0.5831870860, -0.2356674892,  0.0549117071
23514272139000, -0.4809361136, -0.2038266541,  0.0083186719
23514291891000, -0.3440006964, -0.1856055768, -0.0475698019
23514311862000, -0.1996411844, -0.1795455012, -0.1012248854
23514331839000, -0.0763120705, -0.1813094287, -0.1414618651
23514351794000,  0.0026759257, -0.1851738093, -0.1601006161
23514372017000,  0.0244902264, -0.1857035981, -0.1542422294
23514391866000, -0.0101953191, -0.1792935947, -0.1275663398
23514412052000, -0.0871374763, -0.1651481191, -0.0902930796
23514431834000, -0.1814252431, -0.1454305133, -0.0576490691
23514451872000, -0.2629975267, -0.1247408905, -0.0470205386
23514472009000, -0.3035054941, -0.1090294650, -0.0741240198
23514491859000, -0.2831902253, -0.1041107975, -0.1490902568
23514512039000, -0.1961535085, -0.1146383017, -0.2732721852
23514531836000, -0.0526766850, -0.1435939674, -0.4375359817
23514551794000,  0.1217316384, -0.1925062717, -0.6225889487
23514572007000,  0.2905402475, -0.2623677905, -0.8012959992
23514591976000,  0.4128413806, -0.3547459442, -0.9429145118
23514612144000,  0.4509597082, -0.4727008581, -1.0184517397
23514632792000,  0.3774581820, -0.6211947897, -1.0062483284
23514651866000,  0.1802621071, -0.8065797400, -0.8966972993
23514672066000, -0.1350632399, -1.0349913756, -0.6950085965
23514691871000, -0.5462076900, -1.3100974401, -0.4215256181
23514712264000, -1.0178952654, -1.6305101170, -0.1092485731
23514731852000, -1.5076023972, -1.9873785578,  0.2010655986
23514751869000, -1.9719487165, -2.3630693631,  0.4673015286
23514772014000, -2.3724814718, -2.7314802626,  0.6528039588
23514791869000, -2.6798292014, -3.0600402357,  0.7324640183
23514812072000, -2.8759489629, -3.3136308415,  0.6968798623
23514831837000, -2.9542823425, -3.4597988726,  0.5538618292
23514851874000, -2.9179912044, -3.4743753747,  0.3269874743
23514872004000, -2.7776345358, -3.3464377563,  0.0514323792
23514891862000, -2.5485690042, -3.0815797248, -0.2320840005
23514912046000, -2.2490881621, -2.7027144734, -0.4839473817
23514931832000, -1.8994843372, -2.2482097728, -0.6717746579
23514951866000, -1.5217206768, -1.7674222426, -0.7750909158
23514972041000, -1.1393492847, -1.3143710838, -0.7877903590
23514991896000, -0.7770375947, -0.9405106913, -0.7180491651
23515012141000, -0.4588346140, -0.6876894810, -0.5858645973
23515031837000, -0.2059924616, -0.5824645375, -0.4188447347
23515051869000, -0.0336620070, -0.6329342270, -0.2473042289
23515072006000,  0.0528363320, -0.8281714827, -0.0996377855
23515092009000,  0.0608335143, -1.1402049539,  0.0012358004
23515112037000,  0.0111247249, -1.5280398848,  0.0398619892
23515131836000, -0.0637882006, -1.9429824563,  0.0085955619
23515151872000, -0.1243169113, -2.3342515663, -0.0934305928
23515172002000, -0.1307768166, -2.6542354846, -0.2620183677
23515191986000, -0.0517114595, -2.8627685969, -0.4896764815
23515212069000,  0.1283297728, -2.9300330925, -0.7668161294
23515231839000,  0.4034555188, -2.8382890009, -1.0820111966
23515251871000,  0.7449033248, -2.5826571081, -1.4213318162
23515271994000,  1.1042397688, -2.1713984994, -1.7671011568
23515291971000,  1.4209777636, -1.6257704239, -2.0967963773
23515312412000,  1.6334141984, -0.9795256161, -2.3827730528
23515332151000,  1.6906253572, -0.2777715850, -2.5933844573
23515351862000,  1.5631832289,  0.4251818902, -2.6959041968
23515371841000,  1.2499946429,  1.0693863256, -2.6609567288
23515391834000,  0.7794969143,  1.5944894810, -2.4678819286
23515412602000,  0.2044359208,  1.9463936432, -2.1100962797
23515432147000, -0.4086520751,  2.0849066997, -1.5992231311
23515451861000, -0.9933706745,  1.9911701413, -0.9667860050
23515471837000, -1.4978199168,  1.6733933411, -0.2627468027
23515491834000, -1.8961715623,  1.1694393371,  0.4493281048
23515512381000, -2.1945673416,  0.5451510860,  1.1001017562
23515532141000, -2.4296265462, -0.1120453307,  1.6241415476
23515551867000, -2.6595426107, -0.7039668432,  1.9699790130
23515571842000, -2.9491594244, -1.1357050000,  2.1087198752
23515591839000, -3.3519163065, -1.3309392295,  2.0396922126
23515612807000, -3.8931080303, -1.2453987632,  1.7916593820
23515632189000, -4.5583699771, -0.8761835698,  1.4193241578
23515651881000, -5.2903004408, -0.2647286559,  0.9954505044
23515671839000, -5.9946968474,  0.5076957536,  0.5995920548
