t             ,x             ,y             ,z             
40288331853000, -0.5741851364,  0.1440149770,  0.3422107450
40288360216000, -0.5442169503,  0.1797443759,  0.2243686997
40288371870000, -0.4672209501,  0.2055626054,  0.0701411006
40288391835000, -0.3638394928,  0.2210500121, -0.0870388453
40288411886000, -0.2578410641,  0.2271536041, -0.2128927183
40288431835000, -0.1703516708,  0.2256149850, -0.2805792364
40288454048000, -0.1148872353,  0.2182953163, -0.2774150994
40288471911000, -0.0944581748,  0.2066865083, -0.2083799045
40288491973000, -0.1013882846,  0.1917286937, -0.0952538004
40288513883000, -0.1201055379,  0.1738575224,  0.0284076304
40288531855000, -0.1319886889,  0.1534514450,  0.1255037713
40288551295000, -0.1210123177,  0.1315606630,  0.1648719947
40288571893000, -0.0787522433,  0.1101851489,  0.1297452337
40288591858000, -0.0072990664,  0.0922628371,  0.0231045999
40288611823000,  0.0805951508,  0.0813408785, -0.1316274632
40288631838000,  0.1644014237,  0.0807030256, -0.2952005773
40288653561000,  0.2210396937,  0.0922886882, -0.4218039448
40288672146000,  0.2311672706,  0.1160046559, -0.4707171929
40288692138000,  0.1846525661,  0.1491133505, -0.4176470197
40288711845000,  0.0837175976,  0.1863486649, -0.2630492900
40288732048000, -0.0566821743,  0.2206814454, -0.0353028586
40288753148000, -0.2122314946,  0.2447859007,  0.2124638577
40288772001000, -0.3555301548,  0.2528817102,  0.4117296511
40288791991000, -0.4635739351,  0.2428852599,  0.4925298149
40288811765000, -0.5249301921,  0.2178371508,  0.3990797351
40288832218000, -0.5443600425,  0.1865134674,  0.1039229247
40288853125000, -0.5434003406,  0.1627382246, -0.3827857156
40288872005000, -0.5563781135,  0.1635093444, -1.0111904681
40288891986000, -0.6224754128,  0.2060742640, -1.6978187874
40288911833000, -0.7754797787,  0.3045372205, -2.3389031647
40288931860000, -1.0335370194,  0.4666352411, -2.8286177455
40288952566000, -1.3915690403,  0.6913939559, -3.0786934752
40288971996000, -1.8184591192,  0.9682406319, -3.0355190840
40288991831000, -2.2602927465,  1.2777729816, -2.6912910023
40289011820000, -2.6494793258,  1.5941449631, -2.0868348700
40289031855000, -2.9180669754,  1.8888528742, -1.3055041326
40289053400000, -3.0126155172,  2.1350876840, -0.4592640722
40289072003000, -2.9069396872,  2.3116768877,  0.3306536961
40289091986000, -2.6096939577,  2.4064361922,  0.9546187389
40289111835000, -2.1644437645,  2.4175640852,  1.3332105800
40289131856000, -1.6422843728,  2.3539638025,  1.4281167234
40289153161000, -1.1264460850,  2.2331716095,  1.2461024311
40289172003000, -0.6927305224,  2.0781111753,  0.8349106231
