t             ,x             ,y             ,z             
27676847504000, -1.1734616069,  0.0539821553, -0.6334040580
27676871776000, -1.4181448921,  0.0405877834, -0.6957934700
27676887626000, -1.5570331468,  0.0685488023, -0.6854099235
27676907307000, -1.5681082371,  0.1517172921, -0.6020763362
27676927324000, -1.4453729094,  0.2971044402, -0.4603903454
27676947377000, -1.1987617936,  0.5031155595, -0.2880540664
27676967409000, -0.8515497366,  0.7592347356, -0.1212682411
27676987376000, -0.4358785903,  1.0471912313,  0.0020336435
27677007339000,  0.0125220756,  1.3434716727,  0.0497895200
27677027347000,  0.4593887729,  1.6228644944,  0.0027927150
27677047384000,  0.8759284326,  1.8622397851, -0.1407337288
27677067389000,  1.2412929162,  2.0438719609, -0.3639917045
27677087576000,  1.5431288598,  2.1579846562, -0.6345047724
27677107444000,  1.7767033342,  2.2038750347, -0.9106437502
27677127342000,  1.9431405395,  2.1895906162, -1.1507899533
27677147337000,  2.0473458983,  2.1303061687, -1.3231792369
27677167304000,  2.0961659504,  2.0457742463, -1.4142046924
27677187316000,  2.0978038061,  1.9572018556, -1.4333282805
27677207607000,  2.0618435213,  1.8844769407, -1.4133502540
27677227297000,  1.9993423710,  1.8438933816, -1.4054267852
27677247324000,  1.9226423042,  1.8474619793, -1.4688663554
27677267289000,  1.8448315411,  1.9031380895, -1.6576921511
27677291111000,  1.7781279552,  2.0159534862, -2.0069090446
27677307754000,  1.7310151302,  2.1897032681, -2.5210647043
27677327286000,  1.7047195980,  2.4287275993, -3.1677880428
27677347321000,  1.6899492662,  2.7393100182, -3.8782220353
27677367299000,  1.6647488954,  3.1300527008, -4.5549073679
27677387317000,  1.5945061292,  3.6111408870, -5.0863041193
27677407979000,  1.4348846739,  4.1925178120, -5.3658714024
27677427291000,  1.1378430721,  4.8810794013, -5.3121884812
27677447324000,  0.6601619149,  5.6772382765, -4.8864555616
27677467301000, -0.0268919530,  6.5715923042, -4.1038334460
27677487357000, -0.9284926456,  7.5422772740, -3.0359575548
27677508157000, -2.0196021330,  8.5537084175, -1.8035564269
27677527297000, -3.2424719729,  9.5571621935, -0.5599713815
27677547322000, -4.5094596755, 10.4934155620,  0.5317738112
27677567306000, -5.7113860325, 11.2974612264,  1.3246473412
27677587437000, -6.7305082448, 11.9048763119,  1.7110629538
27677607247000, -7.4566593048, 12.2589552193,  1.6406465943
27677627292000, -7.8033893514, 12.3178272417,  1.1293763329
27677647317000, -7.7219671013, 12.0610032905,  0.2570615164
27677667321000, -7.2104301336, 11.4939853448, -0.8460932706
27677687441000, -6.3155997267, 10.6498958541, -2.0213823604
27677707322000, -5.1279905084,  9.5880191771, -3.1080464546
27677727462000, -3.7694148222,  8.3888054412, -3.9697788112
27677747301000, -2.3754188290,  7.1463048345, -4.5159179267
27677767309000, -1.0761148627,  5.9583112617, -4.7142129104
27677787436000,  0.0220925706,  4.9153944872, -4.5930630096
27677807326000,  0.8508236230,  4.0904393079, -4.2329648850
27677827296000,  1.3872108029,  3.5302310238, -3.7491001342
27677847324000,  1.6540018560,  3.2502417783, -3.2689191312
27677867306000,  1.7124115365,  3.2333605955, -2.9079713001
27677887434000,  1.6485970172,  3.4330084752, -2.7495065269
27677907321000,  1.5567180915,  3.7804376362, -2.8312292734
27677928282000,  1.5217663486,  4.1951916591, -3.1412172854
27677947374000,  1.6050655727,  4.5972026377, -3.6231647451
27677967774000,  1.8348651900,  4.9184943230, -4.1896314309
27677987574000,  2.2035006002,  5.1127478906, -4.7400802429
27678007376000,  2.6712071638,  5.1612980723, -5.1800390239
27678027391000,  3.1754722730,  5.0743496120, -5.4375955972
27678047376000,  3.6437373785,  4.8871723152, -5.4742287391
27678067366000,  4.0070518043,  4.6521279687, -5.2883249639
27678087274000,  4.2121486318,  4.4276433985, -4.9114552290
27678107302000,  4.2296695494,  4.2661577242, -4.3986889083
27678127474000,  4.0574775845,  4.2032030422, -3.8157536256
27678147322000,  3.7186956564,  4.2496761131, -3.2258890343
27678167286000,  3.2553329558,  4.3887822884, -2.6793539324
27678187441000,  2.7194290174,  4.5780586001, -2.2075112403
27678207322000,  2.1632993454,  4.7564765323, -1.8223494470
27678227469000,  1.6310072239,  4.8553255130, -1.5207387678
27678247322000,  1.1524376292,  4.8110399134, -1.2917552972
27678267299000,  0.7410440983,  4.5777371023, -1.1248216390
27678287297000,  0.3951416291,  4.1370164028, -1.0161562121
27678307326000,  0.1024006934,  3.5032618253, -0.9714947662
27678327472000, -0.1538311288,  2.7236888634, -1.0046498272
27678347321000, -0.3884340187,  1.8728553879, -1.1323880217
27678367301000, -0.6098302554,  1.0429033378, -1.3661468145
27678387296000, -0.8170202204,  0.3307163845, -1.7033098536
27678407314000, -0.9991626633, -0.1756812435, -2.1209572352
27678427467000, -1.1379286375, -0.4094215408, -2.5738170588
27678447319000, -1.2116677921, -0.3336933582, -2.9975162688
27678467296000, -1.2002594880,  0.0539914602, -3.3172834753
27678487292000, -1.0898166725,  0.7224620058, -3.4605930988
27678507319000, -0.8762858280,  1.6121984369, -3.3712097226
27678527474000, -0.5673140273,  2.6440863834, -3.0218966255
27678547321000, -0.1820076359,  3.7300661178, -2.4228696003
27678567302000,  0.2510519993,  4.7837530255, -1.6237190763
27678587292000,  0.6970618882,  5.7295486738, -0.7080479305
27678607314000,  1.1188509304,  6.5090229794,  0.2185815192
27678627471000,  1.4807079684,  7.0841079949,  1.0455188894
27678647322000,  1.7516337973,  7.4372907222,  1.6755409358
27678667301000,  1.9077265728,  7.5693733942,  2.0413332072
27678687291000,  1.9337683319,  7.4957527988,  2.1167271748
27678707321000,  1.8241797676,  7.2422377730,  1.9201059186
27678727469000,  1.5828974702,  6.8412365560,  1.5102367867
27678747476000,  1.2231114533,  6.3281971521,  0.9748382857
27678767306000,  0.7662226990,  5.7396309075,  0.4137551176
27678787291000,  0.2404136862,  5.1116428035, -0.0803332003
27678807322000, -0.3210307483,  4.4785651600, -0.4392435157
27678827471000, -0.8820860983,  3.8716600682, -0.6317785385
27678847319000, -1.4071393609,  3.3171785574, -0.6685169869
27678867301000, -1.8639307176,  2.8345598048, -0.5979124698
27678887292000, -2.2272605764,  2.4346312681, -0.4948062708
27678907316000, -2.4825702048,  2.1180472259, -0.4438609845
27678927486000, -2.6280638406,  1.8748268739, -0.5207223829
27678947322000, -2.6756968346,  1.6856135569, -0.7749327192
27678967296000, -2.6501439224,  1.5248624501, -1.2180407733
27678987292000, -2.5853258988,  1.3652093703, -1.8183941123
27679007322000, -2.5197126358,  1.1827770633, -2.5043888511
27679027467000, -2.4902998366,  0.9624423757, -3.1757443859
27679047317000, -2.5263113273,  0.7019187483, -3.7204573414
27679067297000, -2.6437028641,  0.4138353733, -4.0343758138
27679087296000, -2.8413935624,  0.1248271582, -4.0400326667
27679107322000, -3.1000422641, -0.1284783871, -3.7011528178
27679127464000, -3.3836455412, -0.3059067636, -3.0304957188
27679147319000, -3.6439097109, -0.3716273003, -2.0895486001
27679167296000, -3.8269658136, -0.3021646156, -0.9802912915
27679187299000, -3.8811557082, -0.0928620985,  0.1695979965
27679207322000, -3.7647987609,  0.2384518971,  1.2255224777
27679227457000, -3.4526832397,  0.6515547756,  2.0654706721
27679247316000, -2.9402414022,  1.0879762871,  2.5972672645
27679267301000, -2.2448371693,  1.4785395445,  2.7708325652
27679287291000, -1.4041019951,  1.7533251569,  2.5837142373
27679307319000, -0.4714151865,  1.8523452583,  2.0792853748
27679327456000,  0.4906248662,  1.7350365499,  1.3382458266
27679347316000,  1.4176923645,  1.3871371826,  0.4649972607
27679367299000,  2.2511498542,  0.8236786896, -0.4284918651
27679387292000,  2.9442403912,  0.0877136708, -1.2389978087
27679407346000,  3.4662636894, -0.7549853727, -1.8859386349
27679427457000,  3.8046484807, -1.6245869780, -2.3209198057
27679447319000,  3.9646866224, -2.4376735964, -2.5313543533
27679467299000,  3.9672823022, -3.1178314205, -2.5386147555
27679487291000,  3.8447936414, -3.6051164988, -2.3913010695
27679507317000,  3.6360157947, -3.8625706418, -2.1546612792
27679527454000,  3.3810095074, -3.8795151562, -1.8977882301
27679547326000,  3.1165936220, -3.6716536448, -1.6812596973
27679567284000,  2.8724849547, -3.2779694081, -1.5471975264
27679587294000,  2.6686725340, -2.7551612931, -1.5129713520
27679607317000,  2.5144018498, -2.1705458418, -1.5694526028
27679627449000,  2.4085292693, -1.5944381708, -1.6838625526
27679647317000,  2.3411053442, -1.0924158274, -1.8068426586
27679667299000,  2.2961159764, -0.7186342112, -1.8821433359
27679687294000,  2.2549192399, -0.5104431561, -1.8574033717
27679707314000,  2.1998855947, -0.4846239589, -1.6941095650
27679727457000,  2.1177648763, -0.6355758387, -1.3750485097
27679747477000,  2.0022102583, -0.9355314758, -0.9080103737
27679767334000,  1.8551115231, -1.3369967891, -0.3249037867
27679787291000,  1.6863238533, -1.7774053682,  0.3234798313
27679807322000,  1.5117835758, -2.1856556950,  0.9760107791
27679827452000,  1.3502286449, -2.4899107153,  1.5712665724
27679847317000,  1.2191792018, -2.6264969434,  2.0574283433
27679867299000,  1.1307866193, -2.5486018973,  2.4006547210
27679887292000,  1.0885314356, -2.2337893347,  2.5907106260
27679907319000,  1.0850727979, -1.6884091990,  2.6412807842
27679929232000,  1.1023985201, -0.9485712871,  2.5853418813
27679947351000,  1.1145269244, -0.0771016863,  2.4666389221
27679967417000,  1.0924129960,  0.8435246314,  2.3287388974
27679987289000,  1.0103379910,  1.7217765828,  2.2038181192
27680007329000,  0.8524879275,  2.4697754574,  2.1039849626
27680027461000,  0.6178374383,  3.0159062348,  2.0162832831
27680047344000,  0.3227707844,  3.3153264458,  1.9028029624
27680067307000,  0.0002754762,  3.3569581138,  1.7066768533
27680087277000, -0.3051302659,  3.1655491580,  1.3631581846
27680107319000, -0.5448494151,  2.7973283317,  0.8143230764
27680127457000, -0.6764814612,  2.3309290494,  0.0245109291
27680147322000, -0.6742208850,  1.8547737130, -1.0065918821
27680167297000, -0.5372270747,  1.4528654604, -2.2360550161
27680187296000, -0.2940554157,  1.1916958579, -3.5768390516
27680207321000, -0.0016622413,  1.1103696751, -4.9048894400
27680227451000,  0.2614246247,  1.2156249219, -6.0737980115
27680247319000,  0.4071956322,  1.4825879460, -6.9349150266
27680267297000,  0.3537323679,  1.8610039807, -7.3600354338
27680287294000,  0.0417418586,  2.2855534340, -7.2628120782
27680307321000, -0.5511659401,  2.6880467021, -6.6151774678
27680327456000, -1.4013576830,  3.0091820045, -5.4557835536
27680347316000, -2.4372915858,  3.2076410764, -3.8885403839
27680367296000, -3.5459491312,  3.2648131219, -2.0709096578
27680387296000, -4.5869907374,  3.1845399415, -0.1937108890
27680407309000, -5.4127628522,  2.9884611479,  1.5447536647
27680427454000, -5.8910221816,  2.7081829847,  2.9659808673
27680447316000, -5.9263480006,  2.3762127189,  3.9358074409
27680467342000, -5.4766419883,  2.0180725392,  4.3821149719
27680487292000, -4.5616751287,  1.6472737589,  4.3028405188
27680507319000, -3.2619220858,  1.2643146321,  3.7630589665
27680527461000, -1.7076847077,  0.8598851726,  2.8817381632
27680547322000, -0.0602265039,  0.4212254606,  1.8104947516
27680567527000,  1.5119833456, -0.0602676488,  0.7084871112
27680587291000,  2.8580716855, -0.5818087599, -0.2825463247
27680607321000,  3.8660543533, -1.1246569921, -1.0591071034
27680627456000,  4.4769095459, -1.6536997320, -1.5689620954
27680647322000,  4.6896710114, -2.1215787907, -1.8138617705
27680667706000,  4.5568641967, -2.4768975199, -1.8423228558
27680687292000,  4.1714969042, -2.6748929231, -1.7344831845
27680707334000,  3.6480935526, -2.6882800314, -1.5821101842
27680727454000,  3.1016797720, -2.5157368907, -1.4675893024
27680747452000,  2.6285349045, -2.1858660435, -1.4462855511
27680768016000,  2.2921922363, -1.7554232934, -1.5353900207
27680787291000,  2.1166906664, -1.3014224690, -1.7115057584
27680807322000,  2.0880945248, -0.9085604670, -1.9172189655
27680827351000,  2.1631440047, -0.6541935524, -2.0750749923
27680847329000,  2.2827064200, -0.5935167389, -2.1058781007
27680868609000,  2.3869267031, -0.7480676590, -1.9475294871
27680887294000,  2.4286947403, -1.1000201857, -1.5703122232
27680907324000,  2.3827570291, -1.5934565871, -0.9852976789
27680929174000,  2.2487829310, -2.1426821016, -0.2441301991
27680948009000,  2.0481556782, -2.6462224018,  0.5698887787
27680967251000,  1.8157491004, -3.0038880720,  1.3572228410
27680987292000,  1.5888601142, -3.1339116633,  2.0213499141
27681007367000,  1.3960026858, -2.9871199108,  2.4881267690
27681027329000,  1.2487776596, -2.5555812139,  2.7208883927
27681047299000,  1.1381919267, -1.8737914071,  2.7275549665
27681067317000,  1.0366962913, -1.0125600205,  2.5578710478
27681087296000,  0.9056343448, -0.0670825403,  2.2915212202
27681107319000,  0.7063172347,  0.8586841008,  2.0191891166
27681127457000,  0.4117335256,  1.6684431956,  1.8204228203
27681147319000,  0.0167937128,  2.2877876466,  1.7430587095
27681167326000, -0.4562869831,  2.6741834415,  1.7890651019
27681187292000, -0.9592477760,  2.8207821320,  1.9098109467
27681207317000, -1.4251866482,  2.7536795564,  2.0125720147
27681227371000, -1.7811582402,  2.5241816317,  1.9778735618
27681247326000, -1.9640996186,  2.1981166112,  1.6844733032
27681267321000, -1.9356334265,  1.8435469172,  1.0377439728
27681289977000, -1.6938843602,  1.5198897014, -0.0041257766
27681307351000, -1.2787617923,  1.2702380949, -1.4122010001
27681327309000, -0.7692291600,  1.1177804965, -3.0812829938
27681347484000, -0.2724572752,  1.0665594923, -4.8387297268
27681367321000,  0.0934920270,  1.1054924988, -6.4670285696
27681387299000,  0.2205274324,  1.2142291755, -7.7369658082
27681407312000,  0.0311386716,  1.3693238766, -8.4456634674
27681427454000, -0.5050335581,  1.5492348130, -8.4528548596
27681447319000, -1.3618612704,  1.7371135536, -7.7085954922
27681467319000, -2.4567850709,  1.9209992361, -6.2669034420
27681487297000, -3.6604860016,  2.0919411912, -4.2823769073
27681507324000, -4.8148174324,  2.2410264443, -1.9896436119
27681527459000, -5.7561416415,  2.3563512089,  0.3312155522
27681547317000, -6.3400703417,  2.4213041314,  2.3973883366
27681567317000, -6.4635401607,  2.4149776792,  3.9668435066
27681587289000, -6.0805153513,  2.3147982283,  4.8750500289
27681607319000, -5.2087400049,  2.1010289555,  5.0585308412
27681627452000, -3.9265968687,  1.7621880079,  4.5610926246
27681647322000, -2.3607398544,  1.3000328889,  3.5218701669
27681667324000, -0.6668979716,  0.7328933449,  2.1476926134
27681687294000,  0.9927964042,  0.0962551028,  0.6749832583
27681707319000,  2.4723467996, -0.5599299558, -0.6716852723
27681727454000,  3.6605321216, -1.1771393458, -1.7163373175
27681747477000,  4.4931324083, -1.6961929595, -2.3576302818
27681767317000,  4.9566119026, -2.0662468381, -2.5797746702
27681787477000,  5.0835627729, -2.2528473603, -2.4466671127
27681807301000,  4.9416742626, -2.2437662765, -2.0806694363
27681827659000,  4.6185705438, -2.0517707231, -1.6316783241
27681847379000,  4.2053669850, -1.7137534120, -1.2429754166
27681867402000,  3.7818364955, -1.2860136845, -1.0206061165
27681887391000,  3.4057813436, -0.8365375481, -1.0124524321
27681907387000,  3.1080471564, -0.4357362226, -1.2009784252
27681928596000,  2.8931580862, -0.1465581046, -1.5106422087
27681947374000,  2.7448773586, -0.0158062175, -1.8278765487
27681967352000,  2.6349061978, -0.0677924387, -2.0290154663
27681987346000,  2.5325439600, -0.3010744998, -2.0099083384
27682007327000,  2.4130467905, -0.6887576390, -1.7106054193
27682027309000,  2.2631116256, -1.1820074577, -1.1301477025
27682047292000,  2.0823813587, -1.7164020574, -0.3279044261
27682067324000,  1.8811398089, -2.2201177870,  0.5886094517
27682087479000,  1.6752377473, -2.6229201967,  1.4865554293
27682107321000,  1.4796143389, -2.8647370515,  2.2362620232
27682127459000,  1.3021571179, -2.9030217411,  2.7382847331
27682147447000,  1.1400152420, -2.7179207160,  2.9442315723
27682167319000,  0.9791378977, -2.3152506426,  2.8670282677
27682187479000,  0.7968695251, -1.7259659676,  2.5769750333
27682207317000,  0.5676031557, -1.0025066587,  2.1844116553
27682227456000,  0.2706181213, -0.2128144573,  1.8131788590
27682247442000, -0.1021226031,  0.5680017516,  1.5703661634
27682267299000, -0.5404718042,  1.2668895933,  1.5194746114
27682287472000, -1.0137947198,  1.8220950884,  1.6624211221
27682307326000, -1.4735544550,  2.1913156681,  1.9351687958
27682327451000, -1.8602976865,  2.3571632596,  2.2181104082
27682347446000, -2.1140328117,  2.3292199289,  2.3598301203
27682367321000, -2.1865693348,  2.1426554099,  2.2094929366
27682387477000, -2.0531417004,  1.8529185719,  1.6516047038
27682407289000, -1.7207026956,  1.5268366821,  0.6363407825
27682427456000, -1.2318319046,  1.2322473663, -0.8017888018
27682447442000, -0.6621885481,  1.0270760458, -2.5411437078
27682467317000, -0.1116253455,  0.9503570514, -4.3870792044
27682487476000,  0.3099714837,  1.0164630906, -6.1011040683
27682507319000,  0.4999486897,  1.2133937667, -7.4399643956
27682527466000,  0.3804614864,  1.5059819874, -8.1974991361
