t             ,x             ,y             ,z             
25739207651000,  0.2265527384, -0.1861695597, -0.0964111685
25739230666000,  0.2444117771, -0.2962355936, -0.2581056608
25739248373000,  0.2506873581, -0.3813626942, -0.4045081926
25739267325000,  0.2539001707, -0.4280256795, -0.5142585490
25739287346000,  0.2635009767, -0.4296771966, -0.5726855193
25739307525000,  0.2868175568, -0.3880574473, -0.5743162770
25739327395000,  0.3262166759, -0.3125305894, -0.5234549923
25739347338000,  0.3773790558, -0.2179391451, -0.4328567721
25739367343000,  0.4292895100, -0.1214257022, -0.3208395426
25739387355000,  0.4663823400, -0.0390615197, -0.2075121355
25739407370000,  0.4724684366,  0.0171266988, -0.1110255019
25739427318000,  0.4355544432,  0.0411252230, -0.0445292145
25739447318000,  0.3526705032,  0.0334619469, -0.0144354383
25739467320000,  0.2333526783,  0.0001808505, -0.0202357033
25739487436000,  0.1006209059, -0.0492965181, -0.0557002899
25739507301000, -0.0111373705, -0.1048012864, -0.1111272310
25739527470000, -0.0613344484, -0.1577931844, -0.1758988015
25739547476000, -0.0108417599, -0.2028521923, -0.2406932509
25739567476000,  0.1693427318, -0.2378842866, -0.2989284142
25739587418000,  0.4899784067, -0.2631226748, -0.3471018150
25739607371000,  0.9380507456, -0.2791356555, -0.3841292920
25739627361000,  1.4750825000, -0.2846676686, -0.4099935660
25739647381000,  2.0400600787, -0.2749139015, -0.4242366781
25739667371000,  2.5569626412, -0.2410139322, -0.4247748885
25739688008000,  2.9458974832, -0.1711283605, -0.4074846680
25739707300000,  3.1360496383, -0.0530491662, -0.3667968486
25739727293000,  3.0781352852,  0.1220204511, -0.2971995865
25739747320000,  2.7540192655,  0.3554279217, -0.1952797458
25739767315000,  2.1816286227,  0.6378063980, -0.0617606127
25739787316000,  1.4139127929,  0.9475682868,  0.0970045709
25739807305000,  0.5319692297,  1.2519229651,  0.2686281708
25739827295000, -0.3666079809,  1.5104752589,  0.4356517661
25739847318000, -1.1824207798,  1.6810732932,  0.5778291370
25739867311000, -1.8291688113,  1.7269090992,  0.6752615775
25739887318000, -2.2463267456,  1.6235535345,  0.7118033385
25739907333000, -2.4073029006,  1.3644407016,  0.6781626867
25739927306000, -2.3217930222,  0.9635018687,  0.5738289321
25739947325000, -2.0319884881,  0.4540727596,  0.4076193053
25739967318000, -1.6035635248, -0.1158537014,  0.1964078077
25739987315000, -1.1131602274, -0.6914763173, -0.0376495981
25740007300000, -0.6353489865, -1.2200618886, -0.2712843005
25740027243000, -0.2299209414, -1.6595149031, -0.4831651576
25740047321000,  0.0670229702, -1.9860285935, -0.6568331007
25740067315000,  0.2465682982, -2.1973576678, -0.7833932109
25740087311000,  0.3255799137, -2.3117757363, -0.8623920563
25740107298000,  0.3408361514, -2.3633652684, -0.9011053101
25740127305000,  0.3399712432, -2.3940359809, -0.9124469886
25740147326000,  0.3712865831, -2.4442118655, -0.9118099077
25740167308000,  0.4737441561, -2.5427951584, -0.9137403931
25740187318000,  0.6699662410, -2.7010608390, -0.9289358334
25740207300000,  0.9629381062, -2.9104366441, -0.9622495152
25740227316000,  1.3362406253, -3.1441841420, -1.0117765580
25740247325000,  1.7578094590, -3.3632725871, -1.0692962353
25740267316000,  2.1859861278, -3.5251515521, -1.1220249031
25740287308000,  2.5764946320, -3.5934815609, -1.1549701066
25740307300000,  2.8889324098, -3.5466152334, -1.1537151859
25740327460000,  3.0918993719, -3.3832155146, -1.1071279436
25740347296000,  3.1660435256, -3.1237170911, -1.0093591737
25740367311000,  3.1049052933, -2.8070666542, -0.8610524980
25740387353000,  2.9139706755, -2.4836424110, -0.6695222249
25740407298000,  2.6084101232, -2.2058037416, -0.4479669643
