t             ,x             ,y             ,z             
26407427631000,  0.1735565567,  0.0634762578,  0.2301706340
26407447856000,  0.2058220938,  0.0619483240,  0.2290322189
26407470636000,  0.2276158691,  0.0876344586,  0.1888769951
26407488693000,  0.2339635825,  0.1373496634,  0.1136569067
26407507298000,  0.2202763263,  0.1998486589,  0.0146958841
26407530748000,  0.1831325379,  0.2580583365, -0.0914522153
26407547421000,  0.1211043091,  0.2930148899, -0.1864432404
26407567408000,  0.0354651752,  0.2884750650, -0.2540564637
26407588278000, -0.0695024729,  0.2352584777, -0.2837366403
26407607349000, -0.1867274441,  0.1340949001, -0.2728749389
26407627748000, -0.3071811623, -0.0036544962, -0.2273963809
26407647589000, -0.4212002251, -0.1577158712, -0.1603788953
26407667351000, -0.5200824307, -0.3028405950, -0.0890343040
26407687328000, -0.5976110562, -0.4140307708, -0.0307449107
26407707314000, -0.6511562620, -0.4718643426,  0.0009241277
26407727296000, -0.6821567889, -0.4666189252, -0.0007058092
26407747359000, -0.6956363320, -0.4002908352, -0.0340562791
26407767298000, -0.6989276132, -0.2859857022, -0.0898959098
26407787304000, -0.6997424765, -0.1448062061, -0.1538924412
26407807301000, -0.7040207426, -0.0009203120, -0.2103870783
26407827306000, -0.7139738298,  0.1239142407, -0.2463444917
26407847331000, -0.7268170323,  0.2149900397, -0.2546352526
26407867326000, -0.7347584058,  0.2672971295, -0.2358492125
26407887333000, -0.7261736757,  0.2855575589, -0.1980209036
26407907314000, -0.6879686227,  0.2817437554, -0.1542916801
26407927299000, -0.6085796600,  0.2706805712, -0.1190638137
26407947324000, -0.4809305950,  0.2649119947, -0.1036434540
26407967318000, -0.3050339530,  0.2702593376, -0.1125680736
26407987328000, -0.0893207490,  0.2833069385, -0.1416061485
26408007311000,  0.1495791486,  0.2916565293, -0.1780997724
26408027298000,  0.3887132252,  0.2770785960, -0.2037539547
26408047331000,  0.6021925830,  0.2208012761, -0.1993643394
26408067313000,  0.7653325006,  0.1095472089, -0.1502412177
26408087326000,  0.8587798586, -0.0592861114, -0.0510143010
26408107331000,  0.8716725208, -0.2746520323,  0.0913867756
26408127301000,  0.8036677873, -0.5120332010,  0.2574436480
26408147334000,  0.6651520742, -0.7373270457,  0.4179038580
26408167313000,  0.4754154707, -0.9136863872,  0.5392430355
26408187328000,  0.2593332671, -1.0098107453,  0.5907290125
26408207311000,  0.0431966343, -1.0078927524,  0.5513740166
26408227301000, -0.1495656338, -0.9089593488,  0.4153037496
26408247331000, -0.3017520866, -0.7342764673,  0.1942318761
26408267314000, -0.4044047563, -0.5221558795, -0.0839502224
26408287333000, -0.4571587404, -0.3205227046, -0.3802700137
26408307314000, -0.4669977813, -0.1767208295, -0.6525636386
26408327283000, -0.4455402676, -0.1267137474, -0.8641562462
26408347329000, -0.4059394177, -0.1865582129, -0.9915061805
26408367314000, -0.3599718361, -0.3481314464, -1.0292359383
26408387329000, -0.3158528169, -0.5803935945, -0.9910655695
26408407316000, -0.2774511012, -0.8357722804, -0.9065669961
26408427473000, -0.2448861842, -1.0605778995, -0.8143987206
26408447311000, -0.2162169756, -1.2073883936, -0.7534526116
26408467319000, -0.1892169696, -1.2463979609, -0.7529813613
26408487333000, -0.1628606177, -1.1730154632, -0.8252887247
26408507313000, -0.1382612330, -1.0096609587, -0.9622800159
26408527303000, -0.1186665996, -0.8011111027, -1.1367466750
26408547333000, -0.1084861295, -0.6040391986, -1.3083374810
26408567343000, -0.1115794894, -0.4732331395, -1.4327102235
26408587356000, -0.1293707499, -0.4474450233, -1.4716957774
26408607488000, -0.1593369371, -0.5384549593, -1.4024568537
26408627303000, -0.1945628744, -0.7257734721, -1.2233113225
26408647338000, -0.2245635973, -0.9587220295, -0.9545763246
26408667304000, -0.2373260966, -1.1658425906, -0.6342572264
26408687311000, -0.2221747953, -1.2696894485, -0.3093950801
26408707631000, -0.1727337182, -1.2039407336, -0.0250160525
26408727298000, -0.0892178887, -0.9289711931,  0.1867799751
26408747329000,  0.0207110029, -0.4421780170,  0.3149605199
26408767314000,  0.1427972376,  0.2194227869,  0.3728805993
26408787328000,  0.2587989765,  0.9852996408,  0.3957730803
26408807823000,  0.3503850195,  1.7651086330,  0.4327979682
26408827304000,  0.4033522244,  2.4672080438,  0.5352686247
26408847331000,  0.4111936924,  3.0179137516,  0.7437115796
26408867314000,  0.3770358089,  3.3771399175,  1.0766805359
26408887331000,  0.3133409778,  3.5468366604,  1.5239711365
26408907991000,  0.2392738362,  3.5701500210,  2.0460077704
26408927298000,  0.1762439800,  3.5211271072,  2.5796821720
26408947324000,  0.1425571728,  3.4871902351,  3.0497691287
26408967313000,  0.1484470316,  3.5482181322,  3.3832448583
26408987329000,  0.1926379670,  3.7569487551,  3.5234455333
26409008176000,  0.2615304224,  4.1251989134,  3.4408076597
26409027314000,  0.3312618383,  4.6193642528,  3.1380111930
26409047329000,  0.3725380637,  5.1662511116,  2.6484197505
26409067323000,  0.3571890398,  5.6683507391,  2.0280655881
26409087344000,  0.2649951490,  6.0252312379,  1.3430197636
26409107254000,  0.0890935695,  6.1564942735,  0.6551567457
26409127304000, -0.1614853217,  6.0211065434,  0.0097197136
26409147333000, -0.4629472446,  5.6286691142, -0.5722754789
26409167318000, -0.7814227079,  5.0397289754, -1.0951050538
26409187331000, -1.0803388237,  4.3549152557, -1.5825784299
26409207331000, -1.3287217307,  3.6952063866, -2.0669532858
26409227298000, -1.5086582585,  3.1774287083, -2.5753323733
26409247336000, -1.6199403349,  2.8903916201, -3.1170932786
26409267314000, -1.6805875269,  2.8768699296, -3.6758145414
26409290951000, -1.7228101839,  3.1254186169, -4.2080205570
26409307406000, -1.7850325022,  3.5739321251, -4.6496931681
26409327366000, -1.9015736603,  4.1241793277, -4.9295312326
26409347373000, -2.0924060295,  4.6640896423, -4.9861485504
26409367319000, -2.3553691358,  5.0926040071, -4.7852657943
26409387329000, -2.6629959485,  5.3414570763, -4.3325559914
26409407336000, -2.9651638812,  5.3890405030, -3.6788108737
26409427471000, -3.1975902490,  5.2630306340, -2.9153999741
26409447304000, -3.2947170376,  5.0309898234, -2.1600725089
26409467318000, -3.2044917916,  4.7812840141, -1.5356562695
26409487331000, -2.9019768850,  4.5983678087, -1.1456451562
26409507331000, -2.3986603998,  4.5383178354, -1.0518522746
26409527299000, -1.7452695722,  4.6104388043, -1.2591128566
26409547333000, -1.0268783290,  4.7694359531, -1.7107082272
26409567311000, -0.3506953171,  4.9205627650, -2.2962001583
26409587369000,  0.1714549904,  4.9369179861, -2.8707071579
26409607433000,  0.4427175543,  4.6857877316, -3.2820509311
26409627296000,  0.3990152621,  4.0586718126, -3.4007828454
26409647331000,  0.0216906353,  2.9982608229, -3.1472993996
26409667313000, -0.6575368919,  1.5163118701, -2.5097740967
26409687329000, -1.5606988140, -0.3011121005, -1.5487056950
26409707314000, -2.5762019385, -2.3025446736, -0.3880222674
26409727301000, -3.5774937402, -4.2934839890,  0.8063890036
26409747343000, -4.4442033368, -6.0677751045,  1.8566314398
26409767319000, -5.0819121024, -7.4416310609,  2.6052979539
