t             ,x             ,y             ,z             
34503003449000,  1.2811529268, -1.9683153339,  7.0058322513
34503023427000,  1.4621211673, -1.5936673294,  8.4848110121
34503043414000,  1.4283942148, -0.9000704980,  9.7840071985
34503063449000,  1.1407381477,  0.0305922144, 10.8555081690
34503083747000,  0.6012593912,  1.0727428886, 11.6773893751
34503103452000, -0.1415937474,  2.0796972130, 12.2472934964
34503123589000, -0.9965152284,  2.9107263907, 12.5727315791
34503143442000, -1.8416953500,  3.4571517833, 12.6621271356
34503163451000, -2.5440863275,  3.6621881726, 12.5184476091
34503183654000, -2.9829308041,  3.5299932333, 12.1380215972
34503203451000, -3.0732465474,  3.1221019232, 11.5154651137
34503223591000, -2.7846390453,  2.5422061260, 10.6527162650
34503243442000, -2.1521942690,  1.9121632298,  9.5704407811
34503263452000, -1.2763660845,  1.3446149952,  8.3181703692
34503283722000, -0.3109179561,  0.9183774765,  6.9797511483
34503303442000,  0.5596261587,  0.6621694643,  5.6712077490
34503323592000,  1.1494948345,  0.5502592848,  4.5300898244
34503343437000,  1.3033855519,  0.5110330516,  3.6971733080
34503363452000,  0.9247758443,  0.4465794627,  3.2935043503
34503383594000, -0.0038666929,  0.2597429668,  3.3969468701
34503403727000, -1.4130317037, -0.1180415431,  4.0232644747
34503423581000, -3.1523583319, -0.7047854481,  5.1164063513
34503443441000, -5.0101650086, -1.4570106333,  6.5507948238
34503463491000, -6.7435842813, -2.2726455507,  8.1463079263
34503484552000, -8.1143718229, -3.0082200915,  9.6941607746
34503503506000, -8.9243199806, -3.5072137148, 10.9895317779
34503523501000, -9.0445702725, -3.6335160864, 11.8648507271
34503543499000, -8.4345093412, -3.3035454089, 12.2176655011
34503563494000, -7.1469408953, -2.5094148826, 12.0279023729
34503583492000, -5.3187190266, -1.3277558410, 11.3604973773
34503603509000, -3.1489624573,  0.0882794919, 10.3529499511
34503623457000, -0.8686730424,  1.5329920564,  9.1899835596
34503643419000,  1.2930999160,  2.7842913168,  8.0699654819
34503663451000,  3.1408135571,  3.6450280366,  7.1691515723
34503683672000,  4.5365758392,  3.9811220987,  6.6110222767
34503703434000,  5.4136644055,  3.7489059132,  6.4465811508
34503723591000,  5.7779414629,  3.0056921787,  6.6493777149
34503743447000,  5.6977297035,  1.9009244557,  7.1256889879
34503763449000,  5.2848296146,  0.6494950081,  7.7374090995
34503783702000,  4.6706742027, -0.5079998443,  8.3331526355
34503803449000,  3.9824660154, -1.3510008570,  8.7805417873
34503823586000,  3.3235835076, -1.7214371459,  8.9933950075
34503843469000,  2.7612871045, -1.5543589811,  8.9482451921
34503863452000,  2.3232827807, -0.8908783475,  8.6870029399
34503883809000,  2.0030000635,  0.1291949168,  8.3056048557
34503903451000,  1.7711206688,  1.2938246426,  7.9309699408
34503923559000,  1.5902468519,  2.3594038432,  7.6916944023
34503943422000,  1.4290327929,  3.0975055035,  7.6888034958
34503963447000,  1.2726543446,  3.3390211498,  7.9727768202
34503983814000,  1.1271403338,  3.0066982273,  8.5321169943
34504003457000,  1.0169438824,  2.1309825833,  9.2942704480
34504023586000,  0.9760247368,  0.8450693817, 10.1406671530
34504043449000,  1.0354861235, -0.6400841579, 10.9324313586
34504063451000,  1.2103948805, -2.0749926171, 11.5404198116
34504083416000,  1.4897307238, -3.2175621861, 11.8731149197
34504103447000,  1.8319846747, -3.8767925931, 11.8960850884
34504123594000,  2.1675955563, -3.9463164349, 11.6396243208
34504143444000,  2.4092344172, -3.4214820944, 11.1926255762
34504163614000,  2.4676385359, -2.3969553935, 10.6835088896
34504183416000,  2.2707513099, -1.0463115337, 10.2519847753
34504203456000,  1.7818128333,  0.4124561590, 10.0177116558
34504223589000,  1.0123614236,  1.7581772671, 10.0524497411
34504243452000,  0.0269548423,  2.8063895091, 10.3613020683
34504263452000, -1.0622309033,  3.4401463016, 10.8779917135
34504283412000, -2.1104964921,  3.6263565686, 11.4747624420
34504303441000, -2.9638567373,  3.4149365304, 11.9857701028
34504323589000, -3.4861635248,  2.9213417918, 12.2397155276
34504343444000, -3.5852503769,  2.2973155359, 12.0950132007
34504363444000, -3.2337566437,  1.6958046944, 11.4708876500
34504383587000, -2.4799493515,  1.2375097811, 10.3682245256
34504403726000, -1.4456359902,  0.9863223328,  8.8756832094
34504423589000, -0.3107407722,  0.9385408365,  7.1595959785
34504443437000,  0.7133618514,  1.0275612021,  5.4388920114
34504463449000,  1.4177902217,  1.1428043469,  3.9495980877
34504484107000,  1.6317220114,  1.1586190014,  2.9052713941
34504503447000,  1.2533682427,  0.9666997048,  2.4604880172
34504523586000,  0.2710626089,  0.5053283694,  2.6838503228
34504543441000, -1.2297225563, -0.2212721112,  3.5456182149
34504563446000, -3.0753548418, -1.1381916914,  4.9219756113
34504583707000, -5.0277786600, -2.1103475637,  6.6151060834
34504603452000, -6.8193270919, -2.9669115498,  8.3856417692
34504623584000, -8.1929336889, -3.5348215635,  9.9915142736
34504643437000, -8.9409789462, -3.6744957267, 11.2263439611
34504663447000, -8.9366450901, -3.3107220456, 11.9506301514
34504683652000, -8.1527745644, -2.4522701844, 12.1106795229
34504703449000, -6.6648989646, -1.1956905172, 11.7424745337
34504723479000, -4.6382889042,  0.2878281397, 10.9600463411
34504743439000, -2.3013775539,  1.7803247782,  9.9314278489
34504763442000,  0.0894995892,  3.0550799469,  8.8467609341
34504783714000,  2.2880066084,  3.9175696748,  7.8843248889
34504803444000,  4.0917201547,  4.2413558494,  7.1810704452
34504823586000,  5.3669350919,  3.9920758490,  6.8124257830
34504843427000,  6.0609066089,  3.2344858156,  6.7852705394
34504863447000,  6.2000870719,  2.1212722819,  7.0440980239
34504883682000,  5.8759264576,  0.8655658682,  7.4883243743
34504903536000,  5.2219024986, -0.2983659045,  7.9969153868
34504923594000,  4.3866005741, -1.1589031374,  8.4549822042
34504943446000,  3.5082957584, -1.5668166569,  8.7772006195
34504963446000,  2.6953736704, -1.4633108946,  8.9233255741
34504983434000,  2.0161327946, -0.8912276553,  8.9032278975
34505003447000,  1.4980351176,  0.0127645136,  8.7707176529
34505023582000,  1.1352812023,  1.0440167431,  8.6080584059
34505043442000,  0.9020193507,  1.9688810127,  8.5048435507
34505063447000,  0.7671558337,  2.5695385628,  8.5359077941
34505084457000,  0.7067585534,  2.6861956551,  8.7431781836
34505103496000,  0.7110267805,  2.2487727014,  9.1255004723
34505123461000,  0.7846936851,  1.2922300004,  9.6380528238
34505143419000,  0.9402885447, -0.0476867741, 10.2023697203
34505163454000,  1.1875506795, -1.5581135793, 10.7246165923
