t             ,x             ,y             ,z             
30065407748000,  0.2008287991,  0.2216564394,  0.1232819866
30065426899000,  0.2461564182,  0.2791214970,  0.2813529175
30065456424000,  0.2441398269,  0.2841301740,  0.4047651909
30065467604000,  0.2043321367,  0.2339900294,  0.4605749869
30065486896000,  0.1474422747,  0.1389826118,  0.4296809916
30065506884000,  0.1000132054,  0.0202624901,  0.3126825454
30065526894000,  0.0872240164, -0.0948865845,  0.1312789953
30065546919000,  0.1255938683, -0.1795449514, -0.0754819336
30065566896000,  0.2175060283, -0.2140019959, -0.2594944870
30065586896000,  0.3489278183, -0.1911862928, -0.3746528407
30065610801000,  0.4912259689, -0.1194257410, -0.3883094186
30065628283000,  0.6070071687, -0.0216536033, -0.2904264751
30065646921000,  0.6584214831,  0.0690650214, -0.0980383340
30065667133000,  0.6158028200,  0.1167299019,  0.1463372919
30065686898000,  0.4666436824,  0.0906919514,  0.3823821114
30065708098000,  0.2193871102, -0.0263786330,  0.5441987831
30065726856000, -0.0968566685, -0.2329071251,  0.5745388812
30065746863000, -0.4376277216, -0.5067141462,  0.4377157017
30065766873000, -0.7522616465, -0.8079433831,  0.1280623444
30065788108000, -0.9953333227, -1.0859255716, -0.3282698989
30065806914000, -1.1377511797, -1.2886677083, -0.8789645837
30065826963000, -1.1748084801, -1.3729621206, -1.4575369881
30065846861000, -1.1294515166, -1.3127544930, -1.9994367179
30065866868000, -1.0494410845, -1.1042098665, -2.4580716759
30065886834000, -0.9987972841, -0.7659920667, -2.8171994041
30065906868000, -1.0455400827, -0.3346401243, -3.0962241342
30065926844000, -1.2481931465,  0.1439033408, -3.3464700109
30065946871000, -1.6437944096,  0.6247083012, -3.6385490207
30065966873000, -2.2398770863,  1.0740291633, -4.0438456894
30065986841000, -3.0132373478,  1.4767397587, -4.6134441806
30066006873000, -3.9152070965,  1.8391945804, -5.3590528776
30066026843000, -4.8821836514,  2.1864298922, -6.2410131119
30066046868000, -5.8498154819,  2.5543815338, -7.1671679401
30066066873000, -6.7670731564,  2.9785598411, -8.0038735201
30066086834000, -7.6070064647,  3.4814929243, -8.5976565147
30066106871000, -8.3715198201,  4.0624045533, -8.8041837876
30066126854000, -9.0892687925,  4.6915019496, -8.5189161728
30066146866000, -9.8060275142,  5.3100344956, -7.7027738583
30066166868000,-10.5701428018,  5.8372215058, -6.3975559067
30066186838000,-11.4161896670,  6.1832277678, -4.7271228742
30066206876000,-12.3504518424,  6.2657734226, -2.8830828078
30066226853000,-13.3418760029,  6.0271639894, -1.0968712915
30066247618000,-14.3209173578,  5.4484312177,  0.3970715952
30066266919000,-15.1869615213,  4.5575326266,  1.4002843136
30066286878000,-15.8235040863,  3.4297152741,  1.7841353853
30066306869000,-16.1183130117,  2.1795178099,  1.5120936873
30066326849000,-15.9844195606,  0.9457439094,  0.6458689866
30066346839000,-15.3778601253, -0.1282660342, -0.6659343202
30066366874000,-14.3083484519, -0.9155089044, -2.2141964358
30066387029000,-12.8404187133, -1.3241346379, -3.7655171700
30066406871000,-11.0846568309, -1.3104023920, -5.1020268093
30066426848000, -9.1808929899, -0.8841797182, -6.0572435665
30066446819000, -7.2752176506, -0.1049419777, -6.5422020662
30066466876000, -5.4975837732,  0.9293264925, -6.5558111366
30066487029000, -3.9421625907,  2.0981549912, -6.1782052562
30066506866000, -2.6553285486,  3.2774397435, -5.5498324287
30066526851000, -1.6329734699,  4.3569610173, -4.8409947051
30066546814000, -0.8280387275,  5.2537916929, -4.2175960757
30066566868000, -0.1655898540,  5.9197483783, -3.8098984322
30066587029000,  0.4375963096,  6.3421799415, -3.6902123671
30066606868000,  1.0529610153,  6.5387638013, -3.8635730129
30066626851000,  1.7238829649,  6.5480442084, -4.2719191438
30066646851000,  2.4559967293,  6.4180797680, -4.8103464865
30066666911000,  3.2177740679,  6.1956430135, -5.3511013034
30066686868000,  3.9479861188,  5.9184129393, -5.7702975378
30066706869000,  4.5701515912,  5.6107978904, -5.9718763117
30066726848000,  5.0099855453,  5.2837954084, -5.9041910651
30066746834000,  5.2121477606,  4.9383259052, -5.5664982676
30066766874000,  5.1522805280,  4.5704436328, -5.0049323740
30066787028000,  4.8424270272,  4.1767500227, -4.2999020745
30066806874000,  4.3289123299,  3.7585313291, -3.5480630301
30066826846000,  3.6830213506,  3.3235404483, -2.8430536699
30066846833000,  2.9870603533,  2.8849678910, -2.2589813495
30066866868000,  2.3198537216,  2.4583019631, -1.8395032662
30066887023000,  1.7430703388,  2.0574231085, -1.5941784311
30066906871000,  1.2921845713,  1.6911449399, -1.5017646105
30066926846000,  0.9739928925,  1.3610563039, -1.5187217924
30066947001000,  0.7701945037,  1.0614894411, -1.5904791318
30066966926000,  0.6460724928,  0.7819480493, -1.6628185232
30066987014000,  0.5619103675,  0.5111839958, -1.6910245114
30067007039000,  0.4838642993,  0.2419391696, -1.6453826206
30067027003000,  0.3921646494, -0.0248961622, -1.5127609315
30067046834000,  0.2848995974, -0.2782723006, -1.2948920066
30067066869000,  0.1763464229, -0.4978465555, -1.0047894974
30067087018000,  0.0908709948, -0.6578072519, -0.6626357704
30067106864000,  0.0542133343, -0.7330160451, -0.2927963531
30067126848000,  0.0844801702, -0.7060210129,  0.0779252247
30067146833000,  0.1851734630, -0.5732275142,  0.4209056453
30067166866000,  0.3421085457, -0.3486928003,  0.7059790333
30067187019000,  0.5251070821, -0.0642327928,  0.9024351440
