-0.41863,1.0716,-0.0032272,-1.2637,0.045079
-1.3772,0.35733,-0.89685,0.21563,-0.71951
1.2454,-0.67501,-0.04914,0.63149,0.31213
-0.86508,-0.63304,-0.32379,0.70839,-1.2009
0.433,1.8656,0.95147,-1.7784,-4.2837
-0.5989,0.24183,-1.4956,0.62457,-1.0022
1.1172,-0.13015,-0.2933,0.92696,-1.978
0.010911,0.055601,-0.79021,1.1017,-2.3175
-2.2418,1.8386,0.38104,-0.53398,0.6194
-0.94541,1.5936,1.0255,-0.18251,-1.4407
0.26513,0.12023,1.6655,0.28607,-0.96144
0.031307,1.4301,1.255,1.5342,-2.9179
-0.43385,-0.41124,0.5279,0.4715,-0.47087
0.93761,0.11183,0.45876,0.76267,-0.70431
-0.54156,0.77182,-0.41853,0.49652,-1.7575
0.070862,0.13354,0.093019,1.0104,-0.81006
-0.47294,2.157,0.23682,0.99271,-0.48064
0.50988,0.3546,-0.30456,0.36988,-1.5101
-0.3913,-0.26351,0.2629,-0.42884,-0.31474
-0.48077,0.061459,-2.1056,-3.7722,-0.7594
-0.73554,0.26485,0.42424,-0.8885,-0.064054
-1.7428,1.0778,-1.3334,0.11616,-1.107
0.12062,-0.10282,-0.55453,-0.82906,-0.76203
-0.64048,-1.8514,-1.0367,0.39437,-0.20844
-0.5126,0.13102,1.1917,2.2135,-1.9358
-2.3216,0.40961,-0.25339,0.28153,-1.9166
-1.4064,0.39665,-0.083362,-0.88879,-0.23024
-1.8034,0.16145,-1.265,-0.27763,-1.9778
-0.64709,-0.57764,0.15694,-0.35908,-0.51125
1.0947,-0.80496,-1.3877,1.2666,0.20448
-0.27218,0.080094,0.78819,0.23361,-0.18815
1.1918,-0.8367,0.46783,-0.016403,0.42345
-0.57941,-0.8883,0.4821,0.75539,-1.4486
-0.52364,0.17922,0.63395,0.23609,-1.6131
-1.0893,0.6194,-0.12791,1.1115,1.4292
-1.3363,0.94663,0.28871,0.16141,0.28837
-0.37684,-0.15318,0.70235,-0.52611,0.74878
0.17649,0.18882,0.2012,0.026293,-0.503
-0.5782,-0.85246,0.89955,0.23623,-0.51531
0.251,-1.0518,1.5908,1.7719,-1.5939
0.31809,-0.03574,1.7502,-0.0028499,0.00044167
0.48663,-0.98627,1.4001,-0.31575,-0.97838
0.18686,-1.4616,1.2647,0.99444,-1.5258
-0.87269,-0.71808,0.58651,-0.33252,1.4214
0.040255,-0.18585,0.46269,0.28574,-1.4744
0.55249,-0.14643,0.77671,0.21414,-0.64187
0.30246,0.27933,1.1405,0.65892,-0.58988
-0.34607,0.32436,0.30697,0.9889,0.057733
0.63273,-0.62016,0.45304,-0.9087,-1.153
-3.4055,-1.756,0.38456,-0.16729,-0.16042
-0.11985,-0.9518,0.26319,-0.39082,-0.37628
-0.38739,0.54966,-1.086,-0.67168,-1.4814
-0.98309,-0.66506,-0.037782,0.37602,-0.41856
0.23306,-0.63481,0.11759,0.82414,-0.66066
-0.73684,-0.74223,-1.6964,1.3967,-0.52328
-1.448,-0.85611,0.091843,-3.0495,-2.0459
0.59985,-1.4751,0.31983,-1.9293,-0.23313
0.37159,-1.1194,0.46276,0.51379,0.12235
-0.67606,0.76581,-0.28047,0.047853,-1.0802
1.085,2.7244,0.82584,0.44818,-0.94473
-1.2852,0.020323,-0.29673,-1.1908,-1.1037
-1.3114,0.34236,0.47477,0.715,-0.76486
0.63347,1.4461,2.2615,1.267,-3.2351
-0.32066,-0.91404,1.4482,0.17558,-0.55234
-1.6119,-1.3282,0.51173,0.77706,-0.44813
-0.2017,0.29995,-0.32953,0.23522,-0.43671
-1.7015,-0.6333,0.41899,-0.22573,-1.0463
-0.091744,-0.71003,0.11731,1.6958,0.41957
0.98285,-0.05141,0.55656,1.2295,-1.9282
-0.97133,0.15546,-0.048966,-0.43459,-0.85013
-0.287,-0.48947,0.068866,0.0894,-0.78955
1.5698,-0.33156,-0.78681,0.3716,0.1059
0.11456,0.43661,1.3279,0.1584,-1.4707
-0.38633,0.22586,-0.23303,0.63824,-1.4098
-2.0623,0.61916,1.0026,1.4471,-0.66921
-0.58031,1.4728,1.6296,-0.11676,-1.2286
-3.0174,0.94173,0.97018,0.81275,-1.5196
-2.9283,0.94071,0.14935,2.0011,-1.7073
0.11086,0.094393,1.5199,0.96594,0.11474
1.4593,-0.38507,1.8938,0.63823,-0.21006
0.7734,-0.032298,1.6263,1.1543,-0.91128
0.11089,0.21751,1.6197,1.1177,0.063563
-0.15574,-0.43348,1.59,0.00046477,-0.011484
-0.27463,0.57297,-0.27331,-1.2293,-0.65216
-0.94805,0.94858,-1.1717,0.060315,-0.76268
-0.55053,-0.16545,-0.60374,-0.12152,-0.28801
-0.71536,-0.56227,0.15906,-0.44556,-0.92675
-0.67625,-0.23825,0.4163,-0.95325,0.13845
-0.40299,0.43748,-1.2786,0.3778,-0.91188
-0.22602,0.45445,-1.2762,0.88709,-1.284
-0.24495,1.6878,-1.8317,1.6305,-0.36825
-1.4722,0.18233,-0.43277,2.0429,0.53631
-0.53816,0.75303,-0.79168,1.3473,0.57482
0.62163,0.66626,0.56553,0.10679,-1.0214
0.39288,-0.14668,0.39416,-0.97044,0.064727
-0.63282,-0.053158,0.43851,0.2752,-1.9711
-0.33562,1.1114,1.4999,-0.88446,0.8376
0.099042,2.0955,1.1292,-0.2946,-0.56951
-0.65914,-0.35841,-0.0058449,0.9451,-2.1212
0.38499,0.35405,0.5106,0.78488,-0.57442
0.046741,-0.04444,0.46878,0.82425,-1.2497
0.31387,-0.55613,1.962,1.4959,-2.0897
0.3285,-0.90835,0.57741,1.6491,-1.2618
-0.081589,-0.22142,-0.044959,0.69327,-0.7544
-0.25531,-0.03744,0.038118,0.59369,-0.31682
-0.35164,-1.0357,-0.031394,0.75564,-0.71298
0.94757,-1.1397,0.84607,1.0978,0.18349
-0.49685,-0.33829,0.082428,0.83984,-1.6793
-0.82098,2.396,0.95187,0.87528,-1.6051
-0.41049,3.7407,1.346,0.64472,-0.88989
-0.46819,2.8621,1.501,0.83618,-0.85934
0.0092606,1.8189,0.98903,1.6384,-0.69358
0.3833,2.6732,2.2306,1.8442,-0.6557
-0.77477,-2.2297,0.81542,-0.21963,0.44951
-0.16477,0.48901,-0.863,0.78235,-2.6578
0.21679,1.1235,0.84978,-0.3433,-0.95641
-0.075558,-0.4916,0.74487,0.12639,0.20181
0.47848,1.2365,1.6632,0.43738,-0.12427
-1.1151,-1.0385,0.36733,0.1364,-0.24615
-2.089,-1.115,0.95166,0.31192,-0.82648
-1.4345,-0.99903,1.1524,1.6598,-1.0347
-1.0423,-1.5607,0.46308,1.2145,-1.0192
-1.5232,-0.17494,1.2421,0.22124,-1.5761
0.030799,-0.823,-0.17961,-1.4131,-0.45487
-1.4747,-0.99524,-0.98479,-0.40318,-0.50383
-0.50763,-0.078205,0.45992,-0.19065,-0.12532
-4.1235,-2.8444,-1.8765,2.1233,-0.0055676
-1.9484,-0.77259,1.1629,-0.87127,0.36437
-0.12847,-1.2258,1.4163,0.70724,-0.56779
-0.12097,-0.17409,-0.3757,0.71779,-2.1604
-0.11095,-1.8128,1.5376,0.39194,-0.67737
-0.76986,-0.58572,0.35097,0.098307,-0.4754
-1.411,0.347,0.51101,0.38759,-1.5422
-2.5077,0.88804,0.8436,2.1903,0.11389
0.17439,-0.58819,-0.62852,1.0376,-0.93206
-0.67044,-0.22166,0.28274,-0.11788,0.50568
-1.1344,1.1929,0.82075,1.686,-1.073
-3.5228,1.4767,0.4925,2.3427,-2.1408
-0.12009,-0.73807,-0.11428,0.33377,0.13452
-0.78659,2.3058,0.30096,0.45547,1.2351
-1.111,-1.8047,-0.34076,1.46,0.86393
0.71964,0.93678,0.023115,-1.416,0.97529
-0.21056,-0.38203,0.40831,0.76623,-1.0877
0.13252,-0.087629,0.041555,-0.76481,0.23814
-1.63,-0.52869,-1.1116,0.4059,0.47571
-0.31455,-2.1955,-0.57801,-2.0054,-0.018327
-0.66149,-0.027831,-0.60191,-1.1671,0.29034
-1.4556,-0.5287,0.92905,-0.95311,0.66491
-1.5718,2.2882,-0.038635,-0.43262,-0.50025
-0.64665,1.7995,0.2077,0.3706,-1.788
-2.3473,-0.85183,2.317,1.0505,1.2369
-0.37814,0.5017,0.68643,0.2043,0.2333
-0.46062,0.58004,0.28745,-0.54363,-0.79402
-2.2675,-1.1341,-1.5638,-0.93946,-2.867
-1.4948,-1.2964,-0.96786,-1.5042,-1.8334
0.19302,-0.7625,0.1709,0.11804,-1.9284
-1.8589,0.43975,-0.11539,-0.60995,-0.96611
-0.98738,0.03624,0.07064,-0.41732,0.93396
0.82083,-0.90568,0.10483,0.65982,-0.037508
0.060456,1.4353,0.73972,1.6869,-0.87997
-0.082969,0.31192,0.4188,0.12947,0.12366
-0.7627,0.41631,1.1556,2.3134,1.0938
-0.17647,2.1313,1.1937,0.93054,0.81319
0.15391,-1.2181,-0.39765,-0.42167,1.097
-0.23293,0.60157,0.87203,1.2264,-0.84648
-0.25952,-1.329,0.74675,1.383,-0.47188
-0.60615,-0.21016,0.76168,0.60471,-1.4862
-0.70439,-0.48415,0.80314,0.88249,-1.3014
0.54246,-0.43819,0.057887,-0.086761,0.12265
-1.1907,-1.6934,-1.9542,-0.33469,-0.01161
-0.39694,-0.44428,-1.5282,1.649,0.32016
-0.40824,1.0294,1.3451,0.22796,-0.2008
-1.7415,-0.064195,-1.0296,-1.2926,-0.099059
-0.62852,0.10778,0.86756,1.1975,-1.0827
0.53459,0.32827,0.61194,-0.0078023,0.51554
-0.040695,-0.49027,-0.63361,0.36123,-0.11531
0.27496,0.089469,0.78002,0.15447,-1.9667
-0.022203,-0.47174,-0.25812,0.35916,-0.38778
-0.34032,-0.85402,0.3829,1.1631,-1.2982
-0.83386,0.98439,0.27838,0.34436,0.55479
-0.72409,-0.99002,0.011485,0.72505,-0.63777
0.060515,0.48263,-0.26498,1.0113,-0.6952
-1.202,1.1094,0.39545,-0.28684,0.05913
0.40765,-0.12701,-1.4172,-0.64374,-2.2396
-0.082738,-1.0365,-0.75181,1.1603,-0.10291
1.9869,-1.1084,-0.5638,-1.0447,-0.07409
-0.43519,0.55607,-0.50213,-0.60029,-0.43059
1.3507,-0.87294,-0.3568,-0.47252,-2.0314
0.5808,0.79461,0.82873,0.72124,-0.84047
-0.4262,-0.03747,-0.37887,-0.42275,-0.08092
-0.3794,1.3857,0.50367,0.8638,-1.8663
0.12659,0.36768,1.5245,1.1959,-0.88128
-0.21926,-0.10382,-0.57471,-0.27164,-1.5096
0.39638,0.24939,1.5256,0.58228,-0.85489
-0.78329,0.9958,1.9307,-0.88879,0.37223
0.60378,0.43475,2.3933,-0.46132,-1.3915
-0.56603,0.86959,0.46156,0.44883,-0.73589
-0.53305,-0.0085452,1.7656,0.28923,-0.9174
1.0636,4.0309,-0.91472,3.4095,-0.55887
0.65109,0.26808,1.4628,1.2019,-2.4334
0.95366,0.8757,1.8554,1.7789,-2.8143
0.60133,1.4042,1.529,0.14184,-1.4217
0.83455,2.1479,2.2733,1.5194,-2.5083
-1.8622,1.2236,0.93416,1.3193,-0.632
-0.68442,0.96636,-1.9754,1.5146,-0.32805
-1.6912,-0.29476,0.78563,0.46793,-1.5765
-1.2701,0.046272,0.37702,-0.10793,-1.2958
-0.055666,0.17446,1.1868,0.13619,-0.21316
-0.24775,-0.60711,1.0127,2.2861,-0.67012
0.14513,-0.26499,0.90025,2.0225,-0.97037
0.10483,-0.15754,1.3677,1.9887,-1.0791
0.025902,-0.26584,1.3163,1.293,-2.5297
0.36228,-0.8145,1.2349,1.4979,-1.1879
-0.9153,-1.2457,1.056,1.6441,-1.7111
-0.56457,0.68406,-0.71175,0.35777,-0.57341
-0.38316,1.3881,0.79423,0.24605,-1.4277
-1.596,-0.22992,-0.41089,1.9376,-0.6788
-0.60818,0.12674,0.60535,0.64191,-1.943
-1.4088,-0.52912,0.68534,0.90435,-1.8969
-0.44484,-0.40258,0.57196,0.54031,-1.6184
-0.67922,-0.1028,0.1918,-0.088541,-1.6615
-0.081754,-0.76497,1.5376,-0.026004,-2.9849
-1.0327,0.63622,1.1565,1.0203,-2.2678
-1.4477,-0.45738,-0.037266,-0.84321,-0.32152
-0.6393,-0.30037,-0.23897,-0.05179,0.87682
-0.54821,-0.55985,0.14509,2.7953,-0.24571
-1.4239,-0.09019,0.49016,1.4914,-1.2109
0.29937,-0.98165,0.97732,-0.54977,0.016765
-0.66529,-0.48931,-0.41563,-0.3293,-0.79079
-0.27198,-0.022306,0.10433,-0.31787,-1.6319
0.62264,0.36134,0.3,-0.4302,-1.2257
-0.80255,0.69802,-1.3856,-0.6069,-1.3211
-0.11606,-0.29431,-0.13179,-0.77415,-1.1721
-0.68848,0.52984,0.72052,0.52905,2.0016
-1.4624,-1.0269,0.79719,1.4389,-1.7044
-0.43599,-0.038525,1.4718,-0.99599,0.18774
-2.0326,-0.57459,-0.83429,0.6831,1.0725
-0.2144,0.69776,-0.39569,0.00019224,-0.42465
-1.6172,-0.90772,0.34603,1.2044,-1.2897
-2.3971,-2.3911,0.29767,0.88753,0.7068
-0.79585,0.3006,-0.82323,-0.59943,-0.85455
-1.7767,-0.33829,-0.81447,1.7295,-0.28726
-0.40956,0.70728,0.20002,1.2042,-0.93225
0.2545,-0.3424,0.91396,0.1946,-0.80004
0.42748,-0.73908,1.3961,-0.99317,1.129
0.14982,-0.49587,0.1815,0.83585,0.15674
-1.0728,-0.36179,0.52764,1.0512,-0.57813
-1.4824,-0.85442,0.10486,-0.37275,0.59443
-0.41933,-1.7506,2.8745,1.8018,-2.1999
0.058607,-0.48147,0.96255,1.0905,-1.0869
-0.11869,-0.29299,1.9758,-0.73393,0.36895
-0.042607,-0.63589,0.35757,0.85204,0.043606
0.047163,0.073937,0.71689,-2.002,-0.97748
1.5181,-0.035429,-0.61134,-1.6384,-4.1032
-2.1346,-0.76489,0.54783,-1.7708,-1.5926
0.9959,0.91322,0.5981,-0.46311,-4.648
0.86007,-0.18481,-0.041463,-1.7559,-1.5724
-0.47236,0.47927,0.62073,0.52736,-2.3726
-0.019266,-0.049356,1.0265,0.75685,-0.42602
0.33828,0.46424,0.47099,1.0737,0.144
-0.72169,-2.7788,0.18077,-0.13763,-0.48682
0.36778,-0.75953,1.4856,0.45297,-1.7524
0.69512,-0.72666,1.0127,0.54926,-0.40461
1.138,1.9705,-1.526,-1.2622,-0.637
-1.0013,0.52628,-1.9592,0.043517,-0.99085
-0.083889,-0.61672,-1.447,-0.57262,-1.953
0.25804,0.7918,-0.54408,0.25136,-0.56769
-0.82835,0.68293,-0.65313,-0.012836,-0.4601
0.17974,0.40063,-0.13967,0.059773,-0.18146
1.0167,0.83606,-0.4302,0.58083,-0.99185
0.36147,2.4648,0.17109,0.50367,0.55237
0.81434,0.63282,-0.58521,2.4405,1.2985
0.8319,1.6312,-0.62273,1.0365,-0.17591
0.4827,-0.24287,0.26375,0.55797,0.52814
0.88888,-0.41616,0.92021,0.69393,-0.20095
0.7789,-0.85505,0.010243,-0.073176,-0.21346
-0.78198,0.40913,0.97868,0.37262,-0.44362
1.2732,0.4128,0.62177,2.1305,0.25307
1.1063,-0.14914,0.84679,-0.75739,2.0668
0.57945,-0.43202,0.92843,-0.65733,0.83615
2.6152,-0.49989,0.68596,0.63671,1.2399
1.4476,0.020979,0.63232,0.49466,1.0977
0.56883,-1.0933,1.3037,-0.94801,0.93083
0.98067,-0.80779,0.65513,0.34107,-0.75745
0.81432,-1.817,-0.064108,0.26063,-0.77168
0.96106,-1.0633,-0.017757,1.1419,0.21348
-0.43439,-1.1792,-1.4999,-0.68896,0.51314
1.3154,-1.492,-0.18031,0.12588,-0.87486
-0.45917,-0.033011,0.27682,0.12648,-0.81549
-0.92568,0.010672,0.60042,0.12002,-0.57475
-0.47411,-0.96742,-0.34258,2.0109,-1.107
-0.060519,-0.13782,-0.18139,0.93939,-1.5107
-0.35352,-0.48006,-0.76374,1.0649,-0.86524
0.5884,-0.10782,-0.22191,-0.53461,-0.33569
0.91681,-1.8081,-0.5341,0.85291,-1.4772
1.7454,-1.643,0.98324,-0.032703,-1.3875
1.211,-1.3761,1.2372,1.7242,-1.7817
-0.13659,-0.75437,0.59861,-0.011545,-1.2224
-0.41798,-0.32388,-0.50022,-0.078202,-0.45912
-0.8098,0.052072,-0.333,0.39523,-1.1533
0.10823,-0.89681,-0.20036,-0.86668,0.2295
-1.4693,-1.0554,-0.053272,1.0288,-2.3658
-0.54849,-0.34545,-0.58018,-1.7451,0.40811
0.73473,-1.348,-1.3271,-3.0598,1.1703
-0.56803,-0.13851,1.0234,-1.2894,1.4672
1.2831,0.42535,-1.0274,-0.25956,1.0581
0.9326,-0.98314,-0.42155,1.3989,1.1674
-0.51678,0.64377,-0.018459,-1.8459,0.65009
-0.77728,0.37738,0.49,0.5444,-0.28935
-0.016648,0.7253,-0.20365,2.1415,-0.066167
0.25024,-0.68523,0.83787,0.93259,-0.84983
-0.47009,0.51999,-0.34723,1.2416,0.29173
-0.44239,-0.63348,0.11792,-0.75894,-0.33142
0.92055,-0.46205,0.39994,2.2421,-0.66772
-0.66214,1.1075,2.6358,1.0142,-2.1648
-1.2172,-0.5925,2.9305,1.2764,-2.557
-1.8485,-0.44723,1.6911,1.8081,0.75593
-4.8144,0.59725,0.33952,0.64874,1.254
-1.0837,-0.31349,1.1693,-0.20926,-0.19183
-1.6716,0.75731,2.1138,2.0777,0.36619
-0.90668,1.5382,0.92023,1.0455,0.9879
-1.584,-0.65924,1.4796,0.198,-1.8032
0.12848,-0.33519,1.1533,0.52189,-0.80079
0.63097,-1.0108,0.23958,-0.014042,2.1249
-3.0694,-0.12832,-1.1893,-2.4367,0.61273
0.017611,-0.19473,0.17344,-0.88417,1.0372
-0.4446,-0.58421,0.35831,-1.3193,-1.3683
-2.2033,-0.072547,0.47766,-2.5621,-2.4197
-1.0189,-0.70441,0.55999,1.1463,0.67523
0.17416,0.53737,-0.71745,-0.22037,-0.0070567
-1.5237,1.2126,1.848,0.98003,-0.64012
-0.20978,-0.27435,0.93415,-0.36758,0.31097
-1.6765,-0.17791,-0.39325,2.3068,1.4483
-0.26017,-0.52582,1.4017,1.0255,-0.91421
-1.1512,0.96842,0.52616,0.59015,-1.1146
-0.54395,0.41117,1.2569,-0.1482,-0.48756
