-4.0828,5.0436,2.666,-2.797,-1.7786,0.38479,-2.7933,0.8772,-0.5412,1.8321,-5.8201,-0.61789,-0.36227,3.7596,0.3047,-1.8527,-2.2953,4.1339,2.2079,-6.0662
1.2017,-11.897,-2.3607,8.6864,3.8808,-4.9069,8.7614,-0.81185,1.1066,-5.7678,-1.3061,-3.2794,-3.2537,1.0645,3.202,0.8365,-7.1173,-1.8261,-2.1504,5.1643
2.9358,-2.157,-4.4943,-0.46181,3.0284,-0.79861,1.0899,-5.1508,-0.38427,6.8246,2.1341,0.76304,-2.0883,10.912,-0.62902,-3.7928,-2.7486,-1.014,8.3049,3.569
-8.3541,5.5293,3.5763,-14.162,-0.30594,-4.3107,0.69532,0.62388,7.5206,-0.57794,3.1782,2.3009,-10.481,-3.406,2.179,3.9612,-7.0415,-2.0882,-8.2036,2.3347
0.023471,-6.0409,-0.86839,3.3413,-2.6095,-2.1268,-1.6149,1.2771,-0.96828,3.679,0.44654,-0.62772,2.3132,-1.9309,4.2248,3.2693,-5.6878,-3.2605,9.204,-0.13235
-3.3623,-5.6005,-2.3604,-1.0045,-9.5957,-11.321,-1.3945,-7.5912,0.034393,-7.8606,-0.44381,4.9727,-7.8493,6.4201,-1.1973,-7.3499,-5.9778,0.23621,11.789,-9.5899
2.2241,-1.2778,-1.6713,-0.40133,-0.67846,-0.59866,-1.5665,-3.2537,2.5364,-5.1051,2.616,-3.1217,2.6138,9.2268,-7.2567,0.72612,-1.545,2.8379,-0.12924,-1.5962
-1.8227,-3.6131,7.3739,0.34923,-1.0832,10.763,4.8572,4.2038,-2.0177,0.21341,0.45237,-2.8694,-1.2286,1.8899,-2.027,-0.84389,-5.7309,-4.6664,-3.3474,-7.227
1.1404,1.9833,-1.3387,8.6792,1.8533,1.3559,1.6486,1.6943,-5.5469,1.3397,-2.2407,2.807,0.2129,-4.1929,-2.901,4.0596,-3.1145,0.68967,2.3886,4.7213
-0.79088,0.98278,2.5704,-3.9374,1.1917,8.9991,0.60751,2.3123,0.78578,-2.628,5.4974,-3.6936,-4.8426,-2.628,0.26675,-0.80178,1.4543,-3.5012,4.9679,-9.2233
-2.993,-6.545,-1.6649,6.8962,-3.8974,1.9838,-3.6528,-0.68408,8.4535,3.0441,1.7406,5.8751,5.9249,-6.3845,2.506,6.027,0.932,5.3431,0.8707,2.445
-0.70443,-2.4958,1.2756,-3.4542,-1.4659,4.9325,4.5514,-0.48169,-9.7798,1.7115,8.1531,-2.7007,-2.1017,-6.7351,0.25118,-5.0563,-5.8146,6.9592,0.21236,-1.3863
-4.7436,3.2407,2.6478,-0.96826,0.94545,0.7019,5.0128,-5.7579,0.64558,-0.88099,-13.639,0.1421,0.044316,-7.886,2.3856,8.0979,-0.36065,6.0586,1.8107,-8.71
-1.9582,-4.9698,-3.2665,6.9711,-1.3547,-4.7354,-1.2602,4.1605,1.1976,-1.4159,3.9969,0.30226,5.1024,-7.7517,-3.1632,0.00034836,4.2737,0.35164,4.5163,-3.6881
2.093,-5.8929,-6.6705,2.1343,-3.1234,0.68684,-2.4089,0.77301,0.87441,-2.8017,1.4702,3.0039,-6.6682,-1.4967,1.292,10.046,-1.3572,-0.66802,-5.6102,2.6275
10.386,-4.4906,-1.0498,1.7863,3.4854,-0.57589,2.4507,-1.0144,0.36034,5.9952,-0.78809,-2.3419,15.124,0.60264,-2.9069,3.9636,-1.2743,3.3629,-2.8793,0.082285
4.5538,2.6289,3.0656,3.6527,-0.9484,-1.185,-3.6332,-5.685,0.14339,5.349,-0.83267,-0.19902,4.354,11.225,0.38995,5.2941,-7.6951,-1.9811,5.1431,-3.18
-0.86566,2.4355,-1.8065,-1.833,1.3731,-3.8667,1.0196,-7.2705,2.0755,-0.0011407,-6.678,1.0129,-1.8989,-8.4596,-2.1032,2.0898,5.7739,1.2111,-0.27092,-5.9335
3.0808,-7.349,3.6857,1.0475,8.4947,3.961,10.267,-12.669,-4.4656,1.6521,3.5251,-2.3138,2.0434,-0.20288,1.5862,5.9046,-1.948,5.4551,12.013,-4.3795
-0.31707,-8.5862,0.34387,-4.0337,0.17847,-11.106,-0.96585,-8.5754,2.2038,-8.1637,-2.0371,7.8037,-3.5751,-3.6077,0.70248,-2.9076,-1.4062,8.4541,-6.1008,-0.24789
-2.0244,0.22688,5.3885,-0.55768,0.06096,-5.3157,-5.4037,1.0514,1.096,-0.16717,1.8068,-0.99971,0.15945,-2.3217,-8.4735,4.797,3.7535,1.6759,-1.9337,-0.10879
0.29903,-4.9636,-3.0778,-1.8078,-5.922,2.1643,-4.5622,-1.6022,3.0686,-0.8796,-0.65744,6.0548,2.744,1.9478,3.5424,1.0637,3.2868,1.7032,4.2094,0.70206
3.3822,-2.3181,1.9379,2.8056,-1.2295,1.2891,-1.908,-3.4024,-5.5072,1.5477,-7.3202,1.5926,2.0686,-2.6345,-1.7697,-4.3416,-1.4522,-4.0196,-1.2456,2.3942
-3.3188,-1.9504,7.4678,3.0834,4.84,5.5012,7.8356,-4.1534,-3.3077,-2.4829,0.83878,1.1579,-2.5252,-1.4639,6.8656,-0.19123,3.6633,-3.4911,3.1328,-2.4251
-2.1762,-1.9789,-2.009,0.32143,-0.82959,-2.4246,-4.1648,-2.2551,-3.529,-0.060246,-6.2805,-0.77112,0.93361,-1.0113,6.3272,-0.90192,-4.1808,-3.1176,-1.4466,-4.804
-3.9245,-3.0733,-5.701,-0.88212,3.999,0.90418,-2.4456,-2.3673,1.198,-2.8536,-0.36689,4.1549,2.0157,7.019,-1.6616,-0.72009,-0.032877,7.4272,-0.22367,0.43211
2.6161,-3.0816,0.2073,6.8805,-0.11897,5.5244,3.2072,-2.0015,0.42849,10.562,-5.1682,-3.6228,0.11385,3.4897,-9.5336,1.2821,-4.7494,3.3409,4.7679,-1.0137
0.4848,-1.693,4.7582,-0.48432,-4.0692,-5.3105,6.0217,-7.9389,2.2639,-1.483,2.9564,-6.3181,0.71028,-0.38719,-2.2318,-6.2706,-4.8426,2.1312,-1.6955,-5.4579
4.4555,-0.60807,2.6592,-1.8676,2.7277,3.4259,-3.2173,3.0797,3.5224,6.5769,1.6739,-0.28824,-2.4003,-3.3186,-2.0515,-4.442,0.92412,-6.3487,2.753,-3.5984
3.0451,5.4507,5.8974,4.1524,-3.2911,1.7755,2.5288,4.7699,-1.8406,5.1007,-5.0795,-1.0624,-1.9288,-0.8928,0.43071,-4.4231,8.7742,-7.2226,-1.5109,5.3884
-0.89605,-3.1755,-7.3973,1.2538,-4.4344,3.6386,0.38902,4.9686,-2.3833,2.5409,5.9531,1.5995,6.8763,11.931,-4.1357,-3.7699,-0.75961,2.9809,2.3286,0.2962
0.098039,2.4458,0.83618,-1.4137,-2.5445,-4.1755,1.3193,-0.16337,-7.8515,6.444,1.0537,-3.223,1.3931,1.2213,4.8551,1.024,0.39049,4.0791,5.1644,4.9586
-1.4867,-5.3479,-0.86261,-7.5466,-0.93662,8.1182,-1.4438,1.078,8.9065,-1.0835,-5.7703,-0.417,0.14065,2.879,-5.1239,2.9729,-1.0257,8.5136,-1.6577,-1.4439
1.3607,1.3826,-7.4993,-11.353,5.0061,0.8277,-5.3722,-6.7549,0.53113,-9.1107,4.1113,-1.4781,-5.6559,3.5198,-0.90796,-4.4524,9.1739,-10.037,3.914,-1.322
2.1498,1.6715,-4.6305,0.72932,2.2001,1.9103,0.2679,-3.2497,-2.1657,-0.63547,3.0752,-0.065596,1.6727,-0.56987,-2.6941,-7.2213,0.85756,4.4291,-1.1967,5.0046
-4.883,5.766,15.635,-3.7402,-5.1058,-6.2036,2.2183,5.7351,-1.9623,-2.0917,-10.035,-8.9812,2.8289,-5.9118,-5.3826,6.4429,-1.9821,-9.2565,-2.4579,0.20531
-1.3293,-6.2634,2.1691,-4.2616,8.4705,-5.2985,-8.8274,3.3536,-2.0093,0.2392,6.0549,-7.0495,-2.0671,-0.94762,8.4319,0.10862,-7.9804,2.9306,1.6674,-1.605
-0.20074,2.8756,-3.4031,-3.7053,-7.9177,-2.2571,-0.66264,-0.51402,-6.8374,1.5165,-1.0886,-7.0412,-4.3914,-6.8097,-3.9057,0.12231,1.1665,-0.88678,3.0767,0.71266
2.3885,2.4202,-2.5832,6.8678,2.7142,1.449,2.4461,0.72818,-2.86,-2.0965,-4.7763,-0.44063,-8.1274,2.8735,-0.84715,-2.2377,0.067876,-2.5296,-1.4161,0.24486
2.3805,2.1121,1.1053,0.41622,-0.9097,-0.92439,-0.94003,1.8128,-3.1377,0.52803,6.0302,0.90471,-3.5071,2.0115,-2.1209,0.29601,0.90917,-0.52224,5.4463,3.6735
0.83888,12.273,2.5474,16.309,10.447,-2.8847,-4.7253,0.59545,0.57964,-1.8469,6.3964,4.6615,-5.1873,3.0545,3.4553,-3.4495,13.284,-1.3652,0.035753,-6.9382
4.4179,6.6008,-2.374,-1.4734,-6.4224,1.5774,-2.1086,1.0172,-0.94402,5.5254,3.4045,0.40911,-4.0283,9.2348,-3.9932,2.8852,-0.96295,0.44799,2.7145,3.4378
1.7268,-1.0998,-1.247,0.524,-3.9481,1.4453,-0.56373,2.2138,2.9018,-3.6642,-9.1612,0.40147,3.6881,-0.067099,2.5066,-0.19546,0.42472,-0.66246,-3.0798,-1.3519
0.80104,-3.0147,-2.8317,-0.30509,1.7065,3.3122,7.1468,-1.9905,-9.1095,-0.36144,-1.9958,-2.9254,-4.9629,3.2213,-4.6531,-0.63504,-3.8182,-2.9138,1.8031,-3.9349
0.94678,2.2231,3.1862,3.7809,2.0714,1.7101,1.1793,10.25,-1.7318,1.8184,0.0017649,4.2001,-2.9404,-3.7794,-4.6754,1.9248,6.4124,7.628,0.27593,3.0661
1.5536,4.5029,4.7761,-6.3006,2.6916,3.5512,-1.1664,0.88082,4.481,-3.2421,-5.3014,-7.4677,2.0881,-1.9954,-0.66229,0.05527,0.7207,-2.8448,1.0856,3.2049
-0.48239,0.5362,1.3806,-0.19905,-0.43683,1.6654,2.9715,1.6699,-2.3111,3.1411,1.302,1.6932,4.2271,-5.954,2.7774,3.1499,1.6236,-0.24477,-3.6843,-2.7348
-5.431,-4.1626,-1.8222,0.88927,-1.7507,-2.1045,5.039,-5.9574,-9.7495,-0.20139,-9.0724,-8.8422,2.933,0.69817,0.58445,2.3225,-6.3029,2.2472,5.4875,-3.2745
0.88275,2.7502,0.66744,2.9254,-2.1124,4.0345,7.5051,0.030786,-3.1908,-0.024112,-3.6038,0.43823,-1.471,-3.1016,-3.8389,0.74703,1.6791,0.56236,2.327,-1.7836
-7.7896,2.2096,-3.5402,-2.6629,-4.806,-2.0509,-3.6703,5.178,-1.745,-2.6785,-3.224,-0.23543,2.7099,3.2954,-7.2599,7.551,-1.1645,-1.1737,0.024208,5.8321
0.27953,-2.8697,1.1295,-0.28266,-1.8993,-1.1344,-3.4227,0.53183,1.0574,5.2928,0.11226,-1.5046,-2.9768,1.2481,4.5161,2.2256,0.70391,-5.4258,2.1927,3.9723
2.4172,6.586,-1.1068,2.6489,-0.2347,0.017553,-0.59954,-4.7159,-4.1504,1.3311,-1.7198,5.1698,2.003,5.7533,1.5212,2.4797,-4.3874,-0.39168,5.4011,-1.8694
1.1454,-5.9885,-0.87624,-0.013381,-0.85837,2.5906,-2.5449,-10.203,5.1025,-7.6115,-3.6867,-0.87426,-7.4964,-0.91347,2.995,-3.0476,-3.2161,-4.2561,9.6152,-4.0267
2.6579,3.1171,-3.1905,2.8309,3.6813,-4.3859,-2.3385,-4.4769,-0.82705,-6.0685,3.9311,-5.3289,-3.1554,-8.179,-5.8536,-2.8552,-2.5801,-3.3872,3.7975,-4.9927
0.2598,-1.1674,-0.37928,8.1878,-1.3222,2.5862,2.6345,5.7206,-9.2384,2.7387,7.3161,8.8785,-5.3435,-4.2299,7.1118,-4.2013,5.5754,-1.6612,3.4749,-3.668
0.019369,1.3078,-0.40499,5.8819,4.4783,7.1287,-0.3018,1.1096,7.3045,6.7134,-3.257,-3.3042,2.2856,1.7989,5.4665,6.91,5.6103,-0.62043,-2.4948,1.9362
1.6487,2.2465,-2.0956,-5.4812,1.1854,3.3967,2.0773,2.9406,2.5666,-4.1308,1.3932,-4.8079,1.6272,5.7602,-1.677,-5.5828,3.8562,7.1818,-2.7395,-1.1328
-11.887,5.2451,9.0251,3.5744,-1.2041,-9.6368,-4.6227,1.6143,4.7996,2.0968,2.1502,-0.96548,-4.3906,-3.1292,-0.68021,-6.616,11.07,-3.2772,-9.3718,-8.1735
8.6996,0.22422,9.3442,1.789,4.9785,5.1067,6.491,1.7749,-6.3207,12.178,5.1051,-0.11528,7.3548,7.3013,-6.2703,-5.2949,-3.4192,-1.3337,-7.8012,-3.4788
-1.8491,-9.0991,-5.9434,2.0466,7.9959,4.0894,-5.4613,0.8538,-4.2397,5.6536,3.8002,1.0755,-0.38082,-4.9741,1.1351,-8.3211,-3.0102,-0.078158,-3.0727,1.3925
1.7803,-3.9782,0.79692,5.1906,-1.3899,5.5928,1.929,3.6963,-0.35293,1.1772,2.5202,1.5048,1.0298,3.9521,-6.5648,-3.1466,-4.0567,-5.2119,0.26531,-1.3223
4.9346,1.3889,7.0873,0.88825,-2.9175,5.6842,-0.90647,1.7722,-0.23432,2.8911,1.1303,-0.12899,3.2686,-0.99249,-0.16077,-2.0957,-0.14132,0.30815,4.1553,-0.54716
4.6732,-0.25397,-1.921,-2.3186,3.5467,0.50882,-2.8574,1.5559,-1.3888,-0.99258,-2.4344,-2.6175,-0.17926,-3.1003,0.85431,0.083892,1.5407,1.6158,0.53927,3.4063
5.1593,7.0593,3.9491,-5.2141,-1.1866,0.1558,-3.3806,0.1346,-0.28801,-1.0676,1.8696,3.2133,6.1687,-2.2609,9.1721,1.8872,5.0818,-5.3534,0.36678,4.9827
-7.1129,4.542,7.3972,-0.40511,3.7807,-7.5345,1.037,-0.46878,1.6109,0.60943,-3.6597,0.17156,-2.0086,-3.8076,8.3554,-1.4706,1.1279,4.6503,-3.6874,-4.8768
0.037229,-2.4264,-4.7499,2.0061,-3.2478,-0.42694,1.3374,1.9072,2.3076,-2.33,0.86833,-1.5586,-5.1429,-0.68856,-1.8497,-4.415,-1.2829,0.055431,-1.2695,-2.0544
0.93316,-0.7583,5.7898,-6.5063,-1.8072,1.9537,-3.4047,0.9774,0.55033,-0.54272,1.3315,-0.63781,-3.5339,2.7276,0.006614,3.9205,-2.4785,-6.311,-0.94603,0.93408
-0.79001,-2.6467,1.4549,0.7096,-3.5644,-1.4841,2.4043,7.3329,3.2408,-10.527,-0.46943,1.3301,3.8198,0.18348,0.68457,1.7278,4.7013,4.0237,4.6677,-6.1436
-4.415,-0.82547,-1.4084,-1.2378,2.1126,-3.1634,1.38,-1.259,-1.5712,-8.4717,-2.8573,-6.5749,-1.205,-3.8598,-6.0913,-0.12448,-1.9663,-2.1503,-3.9799,-0.039713
2.2701,1.1944,3.769,2.9461,2.1268,-0.018553,-7.641,-7.9848,-0.7255,0.77833,1.0725,4.5045,5.5133,0.045818,-0.39042,-4.6129,-2.919,0.24633,-4.4344,-1.375
-3.7051,1.4546,0.41003,-3.6675,1.9321,1.1172,2.0851,-0.58529,0.12376,-0.13538,-1.5997,5.1381,2.347,1.423,1.0198,1.3414,3.278,-0.97877,-2.799,-2.5361
-1.9924,2.5138,14.591,-1.6268,-1.7362,-1.6794,-1.6836,-0.12831,5.6082,8.7988,-2.2465,0.57184,11.126,6.4304,0.34344,-8.625,8.6987,-3.7366,-5.9071,-1.8698
-1.4657,3.0568,-6.0646,2.8207,0.85232,6.0794,-1.8112,5.0831,4.8648,0.86699,0.52139,1.8383,3.6914,-0.49212,4.2558,1.0833,-2.5752,-3.1411,-0.68417,-0.1738
3.2513,2.5524,-0.32392,-10.005,6.5325,4.3486,7.3921,5.0401,3.8589,1.0984,-4.9486,0.037436,5.2073,-3.0804,-3.2018,-2.8586,-0.10235,-2.3175,-3.2185,-5.303
6.6552,-5.7308,4.2839,-6.2655,6.2025,2.5004,3.9579,-0.083226,-2.6815,-12.688,-8.1595,1.9073,-8.5811,-4.0456,-0.52081,8.8751,-12.529,-0.174,-0.082608,-1.9136
-6.057,0.55642,1.6553,2.0998,0.80814,1.0457,-1.9877,-1.4956,1.2354,-2.4936,0.96486,4.7219,-6.1046,-1.9941,-7.524,2.0754,2.6537,-1.8398,-5.2048,0.66773
-9.0784,-3.2986,4.2113,-10.22,-4.8906,9.1313,-1.1993,5.2359,2.5621,0.20967,-1.518,7.5324,-8.37,-7.743,-16.63,-6.8274,8.5309,-7.8444,1.595,11.79
-1.1405,-3.5331,4.5565,5.3193,0.051998,-1.1487,-0.95572,0.71632,2.3721,-3.4362,3.6512,-0.69023,-3.1657,0.94748,2.2695,1.3781,-6.8227,0.51961,4.5565,1.9669
4.345,-1.1488,-1.8116,1.2112,-8.1405,1.2273,5.0413,-6.6605,0.29933,-3.4081,-5.5668,-3.141,0.51786,2.907,-1.2758,3.7491,-4.209,-0.14411,-5.1527,-5.7117
-2.7862,-0.92945,-8.7237,-8.5467,6.2644,1.8371,5.7404,-1.8142,1.2875,2.714,-16.817,-2.661,5.4094,-1.7522,0.75493,-0.94553,1.2582,2.2615,0.077113,5.6369
-7.9885,3.3768,-1.9124,8.5087,-0.98109,-1.085,-0.078069,5.8132,5.992,-9.4558,8.1304,1.7327,-0.20064,1.7179,3.1067,-4.1186,-0.50969,0.99083,2.1156,14.427
-3.6382,2.8271,1.7174,1.1476,-0.55402,1.1778,1.3244,7.6514,-7.6981,0.65602,0.86341,-2.3826,-2.5201,-1.4221,2.5065,-0.65105,3.0264,-2.0346,1.5218,2.1531
-2.5381,-0.47176,-0.384,-2.4605,3.9245,0.87654,-1.1799,-1.355,2.9015,2.0482,-3.5666,-2.7718,1.4724,-0.20931,-5.9657,-3.5832,4.3199,-0.73442,2.4991,4.027
-1.0515,0.58907,-7.1,-1.5749,-6.2415,-0.29812,-2.1095,-2.0026,0.93322,0.58894,-0.5086,0.7318,-4.7518,3.4656,-0.85608,0.065953,1.2196,3.1291,-0.014914,-0.031021
-4.9328,-10.067,-2.7167,-8.8632,-1.2472,-1.4115,-16.228,-2.3545,-2.3147,-1.4102,-1.4425,-10.627,-1.8028,11.201,24.692,-9.6375,0.49269,-8.8525,-15.631,-16.325
-0.20433,-0.7852,-2.7935,1.6147,4.4057,4.3334,3.2463,-3.0393,-0.90215,4.2632,6.7215,4.3196,-0.77204,2.1467,-2.7539,-3.181,-2.7877,2.3314,3.1445,-5.1393
0.18307,5.1622,-2.0879,0.55589,-1.3854,2.1483,-5.1721,0.45209,6.5883,-1.3379,-2.0824,0.85049,-1.6527,1.8873,-1.8146,1.1483,-1.8088,-4.5414,-0.3784,-0.20466
2.8575,-7.8576,10.267,-0.93841,-0.22394,4.0143,-4.9924,1.4547,3.7475,5.0284,0.57226,2.8172,-3.3843,8.8169,2.6121,1.2907,-1.0526,-1.2716,-2.1129,0.064735
-1.5278,-2.6954,-2.9246,-1.9099,-5.9549,-1.6541,-8.2513,-1.8739,6.3745,1.8604,-1.1477,1.0399,0.8863,1.0928,2.0384,-0.2127,5.1088,-1.6768,2.636,-0.24097
-0.72175,-4.9414,2.3698,5.3036,2.5163,2.3862,2.9147,2.609,5.456,1.8297,-7.0316,-7.0353,-0.056713,0.83601,-0.37002,9.6548,1.7335,-2.5511,2.6685,0.78336
4.0617,0.31825,3.6178,3.4352,2.0636,-5.0989,5.3664,4.4454,-2.1255,-2.8751,2.5867,-1.8835,0.48794,-3.0707,-5.1303,-7.9483,6.0601,5.6846,-1.2557,1.3033
-7.0856,2.7476,-1.8387,-1.9764,3.413,2.1139,0.057982,6.2352,2.641,5.7804,-6.0172,-4.0717,7.318,9.1716,-3.5365,1.6459,-4.058,-4.1422,-2.1172,3.8576
-2.2465,2.7953,6.3718,-5.8777,7.3351,4.1141,6.8553,-1.0451,-4.7021,1.3785,-1.6894,0.74394,1.1217,-5.7256,-3.786,-9.5868,0.95058,-1.1277,4.4499,1.2828
-1.3899,-8.1048,-1.5517,-0.061428,-1.9345,-2.8005,-2.2023,-1.9707,-2.1453,-3.8271,1.2989,3.6477,-5.5843,0.75746,3.2315,0.83163,1.7203,4.7573,0.4881,-4.8333
-0.39819,2.9976,4.8483,-0.37671,2.3039,2.554,4.8261,-2.9853,-0.56367,-4.2902,-4.6678,-2.6645,3.7757,-4.2684,4.489,0.32919,-1.5591,0.71613,2.5639,1.6198
0.62302,-6.0532,2.4011,-3.2103,-2.0421,1.2978,-1.9472,2.4902,1.911,-2.5629,-1.0258,5.5683,-1.1175,1.1617,-0.15497,-2.7089,2.7243,-1.0602,-1.7663,-2.3773
0.79778,1.5575,-0.25531,3.35,4.8183,-8.4618,-1.7752,0.29125,-0.087467,4.2705,-0.4246,-5.0822,-2.0152,-6.1305,-5.809,-0.13409,-1.9221,4.869,-4.2386,5.5199
4.2364,-2.6193,-10.487,-5.7172,0.9621,4.766,-5.3161,-3.3493,-4.9331,-2.6485,-2.2244,2.6547,-5.2685,4.8583,0.22235,-0.52698,4.3198,1.5566,7.761,3.5508
-6.9418,-4.9353,-2.4109,4.5402,8.2552,6.8126,-9.1404,-5.8747,-3.3233,-2.3962,3.0782,2.3397,-0.7357,1.8863,-1.9384,-6.3803,6.3252,-1.972,1.2574,-2.3395
-4.091,-4.2037,1.176,-10.901,9.0313,6.0443,4.789,-11.995,-10.697,3.6035,8.5026,4.6451,3.9393,-0.7889,2.9311,-7.6302,5.2325,-11.223,1.9604,2.6039
2.3473,9.8708,1.8454,-5.0625,1.6678,-0.82499,2.6816,14.758,0.51921,-1.6691,8.0156,3.2668,7.6541,5.0094,-1.732,-1.6252,1.0044,-6.3964,-3.9516,-3.8548
-7.6583,4.7745,0.74481,-3.4686,-10.168,1.4023,-1.726,5.8307,-4.4759,-0.048453,2.684,3.7327,-2.1701,-0.4075,2.593,5.4916,-1.4747,-3.0527,2.0636,-1.6745
5.2624,2.6956,2.2919,-1.3337,-1.1891,2.7951,-6.6708,-4.8373,4.7638,-2.5862,-1.0811,2.403,-6.0766,-3.8107,-3.9579,2.9784,-2.7253,6.4106,0.81761,-0.39378
-0.93874,0.80642,3.3902,-3.7859,2.2408,0.13749,6.0377,-0.46073,-5.4571,0.44421,-1.4145,8.1506,-4.8366,4.5015,0.2809,-0.21991,-7.0459,-12.421,-4.5356,-1.0923
8.3121,-1.8492,-4.4359,0.1984,-1.7724,7.8886,-3.0774,-4.8932,-5.4915,1.6533,-2.6777,1.0484,2.0429,0.29168,-2.619,3.7816,3.8279,6.0108,-0.59381,-2.9987
-1.8604,-2.1076,3.3955,5.2171,4.162,-2.2365,2.6826,8.3498,-0.21255,0.44359,-0.25716,-3.8762,-0.33178,1.094,-0.99359,0.6051,-5.3889,-7.0369,-4.7404,-13.633
7.7297,-3.3002,0.40653,-3.0995,4.5156,0.77152,-4.9845,-6.2132,5.2938,4.5985,-2.8121,-7.646,2.1465,-2.3391,4.2994,3.8487,-2.1728,4.8504,8.8753,12.347
0.15682,-3.6828,2.4607,-7.9352,-4.577,-0.44928,1.1104,2.1125,2.5712,-0.69831,2.5964,4.4192,0.34419,-2.1163,6.3809,1.4293,0.6838,-3.9112,3.3234,1.7178
-6.8689,3.7963,0.20028,-5.7782,0.090856,8.3368,4.7643,3.631,-0.21723,2.7408,-3.6749,-3.1974,-0.14351,5.1416,5.144,2.6284,-1.6803,-4.8003,-1.0707,6.7115
0.44537,-6.5091,-0.53297,3.0436,-4.7928,-3.3056,0.23878,-1.2,-2.7855,-5.355,10.122,1.2914,-1.8194,-0.41994,1.9366,-4.9034,0.51444,-0.04177,1.9378,4.7758
-3.1553,-6.8333,-3.3294,-2.4269,-0.73944,-4.4425,0.034979,12.558,-1.2152,0.77379,3.305,-6.8152,-6.8454,10.227,0.69982,-0.3684,-0.28231,-1.8266,-8.4937,1.1053
0.46093,-2.4759,1.6887,-0.036027,0.4115,2.165,1.9213,-5.4739,0.46815,-4.6516,0.77369,1.0596,6.9187,5.6108,-0.53541,1.0835,-0.30403,-1.3549,4.1307,-5.4883
-2.9946,0.49495,3.05,2.2783,-8.1456,1.7987,1.0348,-4.7117,-11.579,-6.2092,-3.0409,-5.486,0.77543,8.4341,-0.43845,-0.59076,-0.91918,-0.52485,1.6401,-0.62856
-1.5203,3.1542,4.8086,-2.836,-0.40282,5.6996,-1.5319,-1.3757,3.13,4.6292,-1.0786,1.8788,0.85894,-3.287,-4.3863,1.3261,-0.40385,0.18822,6.8795,1.8167
