-4.7436,3.2407,2.6478,-0.96826,0.94545,0.7019,5.0128,-5.7579,0.64558,-0.88099,-13.639,0.1421,0.044316,-7.886,2.3856,8.0979,-0.36065,6.0586,1.8107,-8.71,-4.9212,3.2361,-5.9295,6.8683,-4.3456,-1.8434,-2.9797,0.35172,-8.9218,-0.84454,0.29468,-7.4931,5.4204,2.5283,1.5391
-1.9582,-4.9698,-3.2665,6.9711,-1.3547,-4.7354,-1.2602,4.1605,1.1976,-1.4159,3.9969,0.30226,5.1024,-7.7517,-3.1632,0.00034836,4.2737,0.35164,4.5163,-3.6881,0.64771,0.10819,-1.7304,2.6768,2.7652,0.72639,-3.4393,-0.78574,1.6088,2.0956,5.9066,4.4707,0.22453,1.2231,-3.9992
2.093,-5.8929,-6.6705,2.1343,-3.1234,0.68684,-2.4089,0.77301,0.87441,-2.8017,1.4702,3.0039,-6.6682,-1.4967,1.292,10.046,-1.3572,-0.66802,-5.6102,2.6275,-1.8312,-6.9523,2.294,-3.3426,-0.35277,-0.67531,1.0232,-6.4453,-6.2846,-3.223,1.7646,-7.689,3.4211,-4.8107,5.2879
10.386,-4.4906,-1.0498,1.7863,3.4854,-0.57589,2.4507,-1.0144,0.36034,5.9952,-0.78809,-2.3419,15.124,0.60264,-2.9069,3.9636,-1.2743,3.3629,-2.8793,0.082285,3.9592,3.7436,0.030137,-4.3423,-0.039895,-5.2591,1.7215,-0.89665,1.7175,3.805,4.8754,1.0952,7.3234,11.475,2.3385
4.5538,2.6289,3.0656,3.6527,-0.9484,-1.185,-3.6332,-5.685,0.14339,5.349,-0.83267,-0.19902,4.354,11.225,0.38995,5.2941,-7.6951,-1.9811,5.1431,-3.18,0.24813,0.26938,-4.0461,0.018671,1.35,3.2684,0.40172,-7.5507,3.9456,3.0995,-1.8322,-8.3656,-3.8768,-2.7974,-3.7634
-0.86566,2.4355,-1.8065,-1.833,1.3731,-3.8667,1.0196,-7.2705,2.0755,-0.0011407,-6.678,1.0129,-1.8989,-8.4596,-2.1032,2.0898,5.7739,1.2111,-0.27092,-5.9335,6.1545,3.634,-3.3098,1.5111,-2.023,-2.3722,0.29366,-2.8843,-2.066,-2.5991,4.527,8.6073,-2.8319,-5.0754,-2.7079
3.0808,-7.349,3.6857,1.0475,8.4947,3.961,10.267,-12.669,-4.4656,1.6521,3.5251,-2.3138,2.0434,-0.20288,1.5862,5.9046,-1.948,5.4551,12.013,-4.3795,4.8653,5.2724,2.1708,13.931,3.8896,4.8163,-0.15838,2.0299,0.69807,4.1442,-7.8588,3.8614,-11.378,0.021043,-1.5447
-0.31707,-8.5862,0.34387,-4.0337,0.17847,-11.106,-0.96585,-8.5754,2.2038,-8.1637,-2.0371,7.8037,-3.5751,-3.6077,0.70248,-2.9076,-1.4062,8.4541,-6.1008,-0.24789,1.9791,3.6487,-5.0552,4.8467,-0.97709,-6.92,-2.9909,3.0017,-6.4267,2.711,-2.7984,-0.75742,-7.9884,1.4742,0.89193
-2.0244,0.22688,5.3885,-0.55768,0.06096,-5.3157,-5.4037,1.0514,1.096,-0.16717,1.8068,-0.99971,0.15945,-2.3217,-8.4735,4.797,3.7535,1.6759,-1.9337,-0.10879,0.20582,2.2991,-1.4912,0.19647,-0.15457,0.40134,2.8808,0.97357,1.4792,0.66697,-5.5091,-1.3634,-0.4776,1.0362,0.7745
0.29903,-4.9636,-3.0778,-1.8078,-5.922,2.1643,-4.5622,-1.6022,3.0686,-0.8796,-0.65744,6.0548,2.744,1.9478,3.5424,1.0637,3.2868,1.7032,4.2094,0.70206,-4.6014,0.43163,-0.071782,-5.6678,-1.1846,-0.98791,-1.5858,-2.003,2.9857,-2.1038,3.9926,0.13036,-0.81051,0.0079146,-2.8286
3.3822,-2.3181,1.9379,2.8056,-1.2295,1.2891,-1.908,-3.4024,-5.5072,1.5477,-7.3202,1.5926,2.0686,-2.6345,-1.7697,-4.3416,-1.4522,-4.0196,-1.2456,2.3942,1.8409,1.6724,-1.109,0.539,1.6824,-1.4121,0.4658,6.6429,1.926,-1.9802,-2.5457,-6.381,-3.7266,-2.9222,2.1195
-3.3188,-1.9504,7.4678,3.0834,4.84,5.5012,7.8356,-4.1534,-3.3077,-2.4829,0.83878,1.1579,-2.5252,-1.4639,6.8656,-0.19123,3.6633,-3.4911,3.1328,-2.4251,0.68266,4.5488,-4.6874,-1.4806,0.61196,-8.0818,-4.6315,-1.3697,2.3497,-1.1337,3.7767,9.2295,4.3307,-3.7189,-3.4011
-2.1762,-1.9789,-2.009,0.32143,-0.82959,-2.4246,-4.1648,-2.2551,-3.529,-0.060246,-6.2805,-0.77112,0.93361,-1.0113,6.3272,-0.90192,-4.1808,-3.1176,-1.4466,-4.804,9.2386,-4.3708,-4.0576,0.84664,3.0351,-3.1592,-6.443,-3.2791,2.8825,-4.1383,0.41133,-2.7389,-0.4974,3.9031,1.8151
-3.9245,-3.0733,-5.701,-0.88212,3.999,0.90418,-2.4456,-2.3673,1.198,-2.8536,-0.36689,4.1549,2.0157,7.019,-1.6616,-0.72009,-0.032877,7.4272,-0.22367,0.43211,-0.64517,-1.3536,1.1705,-1.3325,1.4726,-1.713,-4.2429,-1.8884,3.3677,-3.2754,-2.3944,1.4446,1.8261,3.953,0.90813
2.6161,-3.0816,0.2073,6.8805,-0.11897,5.5244,3.2072,-2.0015,0.42849,10.562,-5.1682,-3.6228,0.11385,3.4897,-9.5336,1.2821,-4.7494,3.3409,4.7679,-1.0137,-9.5852,1.7404,5.1707,0.34452,-4.628,-11.581,-4.5832,1.8826,-3.1618,7.4468,2.0291,0.92894,0.33896,0.33762,2.3628
0.4848,-1.693,4.7582,-0.48432,-4.0692,-5.3105,6.0217,-7.9389,2.2639,-1.483,2.9564,-6.3181,0.71028,-0.38719,-2.2318,-6.2706,-4.8426,2.1312,-1.6955,-5.4579,-0.099067,-0.95112,7.6812,1.7966,1.4381,0.54279,3.2595,-4.7697,0.32114,3.6527,5.7533,-3.7569,-2.748,2.973,0.82912
4.4555,-0.60807,2.6592,-1.8676,2.7277,3.4259,-3.2173,3.0797,3.5224,6.5769,1.6739,-0.28824,-2.4003,-3.3186,-2.0515,-4.442,0.92412,-6.3487,2.753,-3.5984,-3.8591,1.9501,-10.095,5.0899,-1.247,10.394,4.0049,-0.90425,-1.6456,5.5027,0.45058,6.4564,-0.9886,-5.1863,-0.63231
3.0451,5.4507,5.8974,4.1524,-3.2911,1.7755,2.5288,4.7699,-1.8406,5.1007,-5.0795,-1.0624,-1.9288,-0.8928,0.43071,-4.4231,8.7742,-7.2226,-1.5109,5.3884,0.30885,-8.8489,-4.7273,3.1899,-3.7734,-3.7152,-3.7822,-3.9914,-3.4224,1.1575,-4.3698,-5.1386,2.1877,3.8319,0.92697
-0.89605,-3.1755,-7.3973,1.2538,-4.4344,3.6386,0.38902,4.9686,-2.3833,2.5409,5.9531,1.5995,6.8763,11.931,-4.1357,-3.7699,-0.75961,2.9809,2.3286,0.2962,-4.9046,-5.6637,6.9935,8.3717,2.2958,-2.9794,-1.501,3.1165,3.4859,0.38869,4.8805,7.3418,-2.7351,-1.3007,-1.5668
0.098039,2.4458,0.83618,-1.4137,-2.5445,-4.1755,1.3193,-0.16337,-7.8515,6.444,1.0537,-3.223,1.3931,1.2213,4.8551,1.024,0.39049,4.0791,5.1644,4.9586,4.9494,6.4563,2.8146,0.66301,-0.52599,3.8634,1.5256,0.91627,-0.31237,-5.3614,-0.3316,0.40233,-4.7377,-0.59768,-0.88135
-1.4867,-5.3479,-0.86261,-7.5466,-0.93662,8.1182,-1.4438,1.078,8.9065,-1.0835,-5.7703,-0.417,0.14065,2.879,-5.1239,2.9729,-1.0257,8.5136,-1.6577,-1.4439,-2.7366,0.046573,1.2552,-1.8795,-5.0665,-0.95556,-0.92958,1.3778,4.4064,1.4968,-5.1781,-6.7728,-2.0227,2.4702,-3.7468
1.3607,1.3826,-7.4993,-11.353,5.0061,0.8277,-5.3722,-6.7549,0.53113,-9.1107,4.1113,-1.4781,-5.6559,3.5198,-0.90796,-4.4524,9.1739,-10.037,3.914,-1.322,-11.043,4.2739,2.8589,4.7177,-6.0812,-5.6374,3.5234,-9.6628,-3.3995,2.0253,0.23311,-2.1507,1.9004,5.5665,4.2126
2.1498,1.6715,-4.6305,0.72932,2.2001,1.9103,0.2679,-3.2497,-2.1657,-0.63547,3.0752,-0.065596,1.6727,-0.56987,-2.6941,-7.2213,0.85756,4.4291,-1.1967,5.0046,-5.1855,2.4272,-1.245,-0.84877,-1.2004,8.2167,-0.57851,3.8257,0.65179,2.5834,1.8822,-3.2031,0.25036,-0.15821,4.6323
-4.883,5.766,15.635,-3.7402,-5.1058,-6.2036,2.2183,5.7351,-1.9623,-2.0917,-10.035,-8.9812,2.8289,-5.9118,-5.3826,6.4429,-1.9821,-9.2565,-2.4579,0.20531,-2.5482,-4.1363,-6.0221,6.3274,2.958,3.807,4.0232,-1.0613,-5.1339,-0.19707,-6.3916,-0.78372,-1.165,6.0758,1.6168
-1.3293,-6.2634,2.1691,-4.2616,8.4705,-5.2985,-8.8274,3.3536,-2.0093,0.2392,6.0549,-7.0495,-2.0671,-0.94762,8.4319,0.10862,-7.9804,2.9306,1.6674,-1.605,1.2573,0.64671,2.2617,-1.0372,3.0375,-3.0209,-6.7859,1.0292,-3.6906,-4.423,3.7564,-5.4283,-0.50387,-0.441,-1.8166
-0.20074,2.8756,-3.4031,-3.7053,-7.9177,-2.2571,-0.66264,-0.51402,-6.8374,1.5165,-1.0886,-7.0412,-4.3914,-6.8097,-3.9057,0.12231,1.1665,-0.88678,3.0767,0.71266,6.4727,-6.6826,-4.0661,-5.6091,-0.5385,-3.5159,-0.96362,-1.108,0.066701,2.2001,-0.40919,-10.243,1.4185,5.2807,6.2964
2.3885,2.4202,-2.5832,6.8678,2.7142,1.449,2.4461,0.72818,-2.86,-2.0965,-4.7763,-0.44063,-8.1274,2.8735,-0.84715,-2.2377,0.067876,-2.5296,-1.4161,0.24486,-0.87785,0.12849,-2.7621,-6.049,-1.6305,7.267,6.9107,0.72544,-1.7035,5.2963,-0.19156,-1.3021,-2.8997,-2.1527,0.62538
2.3805,2.1121,1.1053,0.41622,-0.9097,-0.92439,-0.94003,1.8128,-3.1377,0.52803,6.0302,0.90471,-3.5071,2.0115,-2.1209,0.29601,0.90917,-0.52224,5.4463,3.6735,3.9356,2.4085,-0.83141,4.4646,1.6818,3.1295,-2.0209,-1.5644,-1.9928,0.45913,2.8079,0.61318,-1.9617,-1.9627,-0.82266
0.83888,12.273,2.5474,16.309,10.447,-2.8847,-4.7253,0.59545,0.57964,-1.8469,6.3964,4.6615,-5.1873,3.0545,3.4553,-3.4495,13.284,-1.3652,0.035753,-6.9382,0.53863,4.8591,2.5748,3.1702,1.2995,9.3936,2.0583,-1.3609,-3.3119,-7.9819,-10.469,3.21,2.2721,3.1121,-3.8149
4.4179,6.6008,-2.374,-1.4734,-6.4224,1.5774,-2.1086,1.0172,-0.94402,5.5254,3.4045,0.40911,-4.0283,9.2348,-3.9932,2.8852,-0.96295,0.44799,2.7145,3.4378,3.4417,-2.214,-3.6786,-2.1737,-0.90681,-0.35302,-4.3757,3.7476,-5.5951,-0.7357,3.9816,-2.4644,-3.3103,6.8727,5.1421
1.7268,-1.0998,-1.247,0.524,-3.9481,1.4453,-0.56373,2.2138,2.9018,-3.6642,-9.1612,0.40147,3.6881,-0.067099,2.5066,-0.19546,0.42472,-0.66246,-3.0798,-1.3519,-0.47252,4.2667,0.34026,0.19097,1.6474,-3.2049,-3.6404,-1.8043,1.7154,4.632,1.5065,2.4603,0.21518,3.1619,-2.8837
0.80104,-3.0147,-2.8317,-0.30509,1.7065,3.3122,7.1468,-1.9905,-9.1095,-0.36144,-1.9958,-2.9254,-4.9629,3.2213,-4.6531,-0.63504,-3.8182,-2.9138,1.8031,-3.9349,-1.3775,-1.02,-5.3597,-3.2352,1.3632,1.5596,-3.7333,0.22346,-0.29302,-2.5269,-3.8095,0.33173,-10.112,-2.9205,0.42005
0.94678,2.2231,3.1862,3.7809,2.0714,1.7101,1.1793,10.25,-1.7318,1.8184,0.0017649,4.2001,-2.9404,-3.7794,-4.6754,1.9248,6.4124,7.628,0.27593,3.0661,0.56305,2.1822,-0.58223,-1.6243,3.6284,-3.146,-7.6466,-4.5031,-6.7584,-4.5991,-5.061,2.0326,-2.4279,6.6468,-0.11617
1.5536,4.5029,4.7761,-6.3006,2.6916,3.5512,-1.1664,0.88082,4.481,-3.2421,-5.3014,-7.4677,2.0881,-1.9954,-0.66229,0.05527,0.7207,-2.8448,1.0856,3.2049,1.8004,5.3051,-2.3934,1.2507,-2.3724,2.075,-4.1561,-1.738,-1.7194,4.7773,-1.1449,-1.907,3.784,-0.65386,-2.2412
-0.48239,0.5362,1.3806,-0.19905,-0.43683,1.6654,2.9715,1.6699,-2.3111,3.1411,1.302,1.6932,4.2271,-5.954,2.7774,3.1499,1.6236,-0.24477,-3.6843,-2.7348,0.92767,-1.2078,-1.1575,-2.461,1.3083,-0.31167,0.34757,0.51897,3.9877,0.72008,-7.0423,0.79887,2.828,1.3026,5.2953
-5.431,-4.1626,-1.8222,0.88927,-1.7507,-2.1045,5.039,-5.9574,-9.7495,-0.20139,-9.0724,-8.8422,2.933,0.69817,0.58445,2.3225,-6.3029,2.2472,5.4875,-3.2745,6.8698,-5.1774,1.1863,-9.6175,-1.5165,-3.1088,-3.2787,-12.017,6.4259,7.8879,-4.0658,5.0635,2.9989,6.0548,3.8705
0.88275,2.7502,0.66744,2.9254,-2.1124,4.0345,7.5051,0.030786,-3.1908,-0.024112,-3.6038,0.43823,-1.471,-3.1016,-3.8389,0.74703,1.6791,0.56236,2.327,-1.7836,4.3939,6.7894,2.8099,-0.39663,-3.068,-2.6684,-2.7982,-3.2602,3.111,-3.0067,2.9358,-0.40044,4.6368,0.21019,-3.3125
-7.7896,2.2096,-3.5402,-2.6629,-4.806,-2.0509,-3.6703,5.178,-1.745,-2.6785,-3.224,-0.23543,2.7099,3.2954,-7.2599,7.551,-1.1645,-1.1737,0.024208,5.8321,4.0057,-1.5107,-3.2431,-3.109,2.2972,-4.1347,3.7657,1.3441,-4.0467,-4.2104,-0.79808,2.043,4.0265,-0.87602,3.4367
0.27953,-2.8697,1.1295,-0.28266,-1.8993,-1.1344,-3.4227,0.53183,1.0574,5.2928,0.11226,-1.5046,-2.9768,1.2481,4.5161,2.2256,0.70391,-5.4258,2.1927,3.9723,-3.9956,4.2538,5.7682,-4.2666,-1.2691,0.73963,-0.22043,4.2172,2.1956,1.8585,-3.2765,-2.2564,3.2945,-0.72535,4.7974
2.4172,6.586,-1.1068,2.6489,-0.2347,0.017553,-0.59954,-4.7159,-4.1504,1.3311,-1.7198,5.1698,2.003,5.7533,1.5212,2.4797,-4.3874,-0.39168,5.4011,-1.8694,1.0017,-2.4043,3.6077,3.4441,3.7152,-5.4356,-1.0611,4.119,-2.1094,1.8828,-1.0255,-3.7614,2.9589,-1.0362,0.0071601
1.1454,-5.9885,-0.87624,-0.013381,-0.85837,2.5906,-2.5449,-10.203,5.1025,-7.6115,-3.6867,-0.87426,-7.4964,-0.91347,2.995,-3.0476,-3.2161,-4.2561,9.6152,-4.0267,-5.7916,4.7344,0.66216,1.9351,-5.1829,-4.6415,5.3827,-4.4098,16.686,1.3357,7.2193,-2.6363,1.5257,-2.2237,2.8195
2.6579,3.1171,-3.1905,2.8309,3.6813,-4.3859,-2.3385,-4.4769,-0.82705,-6.0685,3.9311,-5.3289,-3.1554,-8.179,-5.8536,-2.8552,-2.5801,-3.3872,3.7975,-4.9927,3.0094,-1.8201,-0.65111,5.5406,-1.3795,-1.2163,0.41886,1.9317,0.67197,-0.43493,3.5563,4.8945,3.1357,1.0405,2.0008
0.2598,-1.1674,-0.37928,8.1878,-1.3222,2.5862,2.6345,5.7206,-9.2384,2.7387,7.3161,8.8785,-5.3435,-4.2299,7.1118,-4.2013,5.5754,-1.6612,3.4749,-3.668,7.0181,0.4285,4.0196,-8.9672,-2.6755,5.5079,-4.3439,1.7278,-3.7526,-0.42355,0.61121,2.4607,4.054,5.3087,0.19053
0.019369,1.3078,-0.40499,5.8819,4.4783,7.1287,-0.3018,1.1096,7.3045,6.7134,-3.257,-3.3042,2.2856,1.7989,5.4665,6.91,5.6103,-0.62043,-2.4948,1.9362,-0.9027,0.029183,1.9901,-6.3012,1.2847,0.53679,5.0248,-4.845,-0.72813,-3.2126,-1.7638,1.8857,3.6995,-1.2357,0.064526
1.6487,2.2465,-2.0956,-5.4812,1.1854,3.3967,2.0773,2.9406,2.5666,-4.1308,1.3932,-4.8079,1.6272,5.7602,-1.677,-5.5828,3.8562,7.1818,-2.7395,-1.1328,-2.0457,1.4056,-1.3758,-2.1083,4.3354,-6.3053,-4.1882,-3.1496,2.6299,1.1804,0.25402,-5.2776,-8.6525,4.0148,3.68
-11.887,5.2451,9.0251,3.5744,-1.2041,-9.6368,-4.6227,1.6143,4.7996,2.0968,2.1502,-0.96548,-4.3906,-3.1292,-0.68021,-6.616,11.07,-3.2772,-9.3718,-8.1735,7.7236,-3.3042,9.2461,-2.4596,1.8157,-1.9585,5.3326,9.212,-0.89355,3.6497,-3.8485,0.39651,6.7157,7.9375,-4.81
8.6996,0.22422,9.3442,1.789,4.9785,5.1067,6.491,1.7749,-6.3207,12.178,5.1051,-0.11528,7.3548,7.3013,-6.2703,-5.2949,-3.4192,-1.3337,-7.8012,-3.4788,3.565,3.2502,0.26889,8.4977,4.6693,-0.63991,4.2185,1.1701,1.6065,-5.792,-7.7063,4.1109,4.9217,7.9591,3.3876
