t             ,x             ,y             ,z             
686196179000  , -2.8982956690,  3.0304040265, -1.3516184006
686216196000  , -2.9455303690,  3.3124666918, -1.7910680989
686236148000  , -2.6972913870,  3.1952427719, -2.2571391853
686256171000  , -2.2067676654,  2.6702759952, -2.6846417300
686276198000  , -1.5706530476,  1.7976997822, -2.9989740155
686296201000  , -0.9088929250,  0.6977228776, -3.1307880227
686316209000  , -0.3395149638, -0.4688343018, -3.0316285825
686336369000  ,  0.0459685249, -1.5272400622, -2.6870950194
686356094000  ,  0.2011725639, -2.3176024935, -2.1244019465
686376194000  ,  0.1332625632, -2.7203827598, -1.4119970290
686396203000  , -0.1007088876, -2.6742748595, -0.6501022358
686416203000  , -0.4086017669, -2.1834796301,  0.0461217799
686436591000  , -0.6858245639, -1.3137635447,  0.5677921528
686456176000  , -0.8407249714, -0.1786424721,  0.8339509157
686477831000  , -0.8169102733,  1.0808416399,  0.8091614631
686496216000  , -0.6073430310,  2.3184495578,  0.5131472650
686517653000  , -0.2566212610,  3.4029553132,  0.0193308568
686536831000  ,  0.1488417574,  4.2333491342, -0.5569420443
686556186000  ,  0.5009643648,  4.7463530448, -1.0786044332
686576181000  ,  0.6956479681,  4.9167091603, -1.4124914106
686596198000  ,  0.6583413176,  4.7517933310, -1.4554775577
686616196000  ,  0.3634862491,  4.2828423785, -1.1558171313
686637026000  , -0.1563656350,  3.5558970210, -0.5254462316
686656114000  , -0.8145369978,  2.6244647857,  0.3596430545
686676146000  , -1.4865868261,  1.5451212611,  1.3711153211
686696278000  , -2.0355291722,  0.3765381839,  2.3498805796
686716136000  , -2.3404890042, -0.8191686655,  3.1337244568
686736811000  , -2.3229961544, -1.9750200535,  3.5855986311
686757929000  , -1.9649601624, -3.0194217268,  3.6173284956
686776174000  , -1.3140246212, -3.8793682085,  3.2044197488
686796176000  , -0.4749853608, -4.4870626670,  2.3894625415
686816146000  ,  0.4109051203, -4.7891959284,  1.2736580108
686836156000  ,  1.1945825835, -4.7570874402, -0.0016702659
686856128000  ,  1.7498437974, -4.3950934094, -1.2795463619
686876146000  ,  1.9996603208, -3.7446306448, -2.4131131492
686896283000  ,  1.9327859818, -2.8819786436, -3.2882088100
686916148000  ,  1.6069050573, -1.9091154804, -3.8383457871
686936148000  ,  1.1379906041, -0.9393066502, -4.0496219038
686956126000  ,  0.6781270113, -0.0794141548, -3.9559764411
686976148000  ,  0.3861178487,  0.5873321804, -3.6264902307
686996286000  ,  0.3966574544,  1.0148933694, -3.1476941385
687016143000  ,  0.7939437979,  1.2010661809, -2.6051692406
687036133000  ,  1.5946289300,  1.1850992122, -2.0678823560
687056128000  ,  2.7433615063,  1.0368707817, -1.5774524113
687076144000  ,  4.1208152560,  0.8398403723, -1.1451268363
687096278000  ,  5.5625479185,  0.6713288744, -0.7561052573
687116141000  ,  6.8847544641,  0.5842655189, -0.3796907494
687136144000  ,  7.9121348957,  0.5946586996,  0.0178385630
687156293000  ,  8.5029089872,  0.6777411180,  0.4607368441
687176169000  ,  8.5671473077,  0.7739723807,  0.9540745455
687196281000  ,  8.0759484424,  0.8035611741,  1.4788460788
687216144000  ,  7.0614382801,  0.6866091949,  1.9928475783
687236151000  ,  5.6085075095,  0.3644827507,  2.4369791594
687256124000  ,  3.8406933497, -0.1826287420,  2.7455125996
687276146000  ,  1.9030565591, -0.9259282678,  2.8581742516
687296286000  , -0.0546085946, -1.7886970604,  2.7318010071
687316144000  , -1.8923491307, -2.6577634045,  2.3491475913
687336149000  , -3.4911416620, -3.4037267974,  1.7236450569
687356124000  , -4.7601253374, -3.9059282699,  0.8992896186
687376144000  , -5.6405290100, -4.0771286822, -0.0541644208
687396303000  , -6.1069490484, -3.8824345510, -1.0496023377
687416151000  , -6.1665426365, -3.3484476804, -1.9933860361
687436158000  , -5.8567358247, -2.5601390168, -2.7970121893
687456121000  , -5.2414997329, -1.6458831386, -3.3879161612
687476149000  , -4.4058275366, -0.7533775340, -3.7181761005
687496281000  , -3.4482487647, -0.0209969941, -3.7698508264
687516148000  , -2.4716841496,  0.4495627689, -3.5565756443
687536159000  , -1.5728775710,  0.6136238871, -3.1218278049
687556123000  , -0.8315697646,  0.4928555494, -2.5334800965
687576151000  , -0.3012367424,  0.1717775645, -1.8750554050
687596284000  , -0.0031467492, -0.2187305865, -1.2350516358
687616141000  ,  0.0751463275, -0.5276266075, -0.6955793711
687636153000  , -0.0240563094, -0.6144230681, -0.3213447430
687656119000  , -0.2377597974, -0.3785270719, -0.1504876807
687676151000  , -0.4951904854,  0.2185322559, -0.1885477170
687696281000  , -0.7313217770,  1.1421446949, -0.4073381433
687716143000  , -0.8999896859,  2.2875171065, -0.7486580218
687736149000  , -0.9820896413,  3.4955076774, -1.1320525037
687756121000  , -0.9878981694,  4.5790281260, -1.4663016475
687776146000  , -0.9526342531,  5.3548010521, -1.6636736140
687796283000  , -0.9260079733,  5.6746859187, -1.6541829209
687816144000  , -0.9576167958,  5.4515483586, -1.3979851046
687836148000  , -1.0824756631,  4.6745099008, -0.8934368276
687856118000  , -1.3092241255,  3.4107420927, -0.1796122848
687876148000  , -1.6139600770,  1.7948333934,  0.6678280689
687896279000  , -1.9422287241,  0.0075882451,  1.5467273175
687916141000  , -2.2185025197, -1.7524728109,  2.3431886219
687936149000  , -2.3622170856, -3.2991015953,  2.9484802878
687956271000  , -2.3064446133, -4.4847998792,  3.2753278295
687976153000  , -2.0150410353, -5.2195489993,  3.2708571684
687996129000  , -1.4941356505, -5.4789842620,  2.9241530803
688016123000  , -0.7952643623, -5.3014931475,  2.2671231584
688036209000  , -0.0086474600, -4.7755963915,  1.3687112028
688056353000  ,  0.7525040627, -4.0203544059,  0.3237216672
688076214000  ,  1.3740154151, -3.1628765176, -0.7615846047
688096193000  ,  1.7644356035, -2.3164567463, -1.7848821820
688116189000  ,  1.8757860901, -1.5640496908, -2.6606186319
688136191000  ,  1.7168253737, -0.9492345696, -3.3288018261
688156258000  ,  1.3551845018, -0.4751637208, -3.7587724096
688176173000  ,  0.9075857376, -0.1116473988, -3.9479280370
688196124000  ,  0.5197184459,  0.1920777080, -3.9159114720
688216119000  ,  0.3390918208,  0.4918310998, -3.6965664872
