t             ,x             ,y             ,z             
27487227371000,  0.0570246099, -0.0714144278,  0.2162442433
27487247381000,  0.0083078985, -0.1775444347,  0.2922194376
27487267362000, -0.0358578020, -0.2840751285,  0.3370182718
27487287824000, -0.0624982648, -0.3800411591,  0.3399894286
27487307319000, -0.0606694804, -0.4577058085,  0.2973173887
27487327359000, -0.0236520267, -0.5138838147,  0.2131235540
27487347364000,  0.0496379938, -0.5501990719,  0.0990870025
27487367347000,  0.1543556999, -0.5721540314, -0.0273239923
27487387387000,  0.2805628991, -0.5872503859, -0.1456440934
27487407387000,  0.4149760888, -0.6026334147, -0.2357464673
27487427416000,  0.5433233286, -0.6228369691, -0.2811064232
27487447372000,  0.6526825428, -0.6480923340, -0.2714126863
27487467362000,  0.7334126201, -0.6737628304, -0.2041360996
27487487371000,  0.7802618606, -0.6908772491, -0.0848039440
27487507401000,  0.7925053343, -0.6879147838,  0.0739458853
27487527386000,  0.7731980766, -0.6532533454,  0.2542016527
27487547372000,  0.7278315470, -0.5779066050,  0.4352543998
27487567382000,  0.6627796573, -0.4578307189,  0.5961701497
27487587379000,  0.5839551084, -0.2953254712,  0.7181217935
27487607361000,  0.4959878368, -0.0991418867,  0.7862250207
27487627892000,  0.4019935692,  0.1167088461,  0.7906961445
27487647374000,  0.3039433720,  0.3352640247,  0.7274760356
27487667312000,  0.2033689556,  0.5394459383,  0.5983826801
27487687299000,  0.1020585198,  0.7148422092,  0.4109611483
27487707329000,  0.0024227061,  0.8519044336,  0.1781418680
27487727316000, -0.0927093226,  0.9470483002, -0.0823424353
27487747327000, -0.1809175823,  1.0024723234, -0.3487653785
27487767309000, -0.2614315822,  1.0247920464, -0.5966778653
27487787246000, -0.3364336137,  1.0228633145, -0.8007492595
27487807326000, -0.4119153870,  1.0054081302, -0.9371194955
27487827316000, -0.4977346177,  0.9790149917, -0.9862448814
27487847324000, -0.6065850004,  0.9469505596, -0.9359353191
27487867311000, -0.7519143789,  0.9091023536, -0.7840608629
27487887307000, -0.9450305603,  0.8629809779, -0.5403164109
27487907332000, -1.1919298287,  0.8054863803, -0.2265848559
27487927317000, -1.4907532271,  0.7348692377,  0.1244910358
27487947327000, -1.8302518870,  0.6523319093,  0.4728086438
27487967311000, -2.1899731323,  0.5628780560,  0.7756550947
27487987294000, -2.5423776125,  0.4750792833,  0.9935654246
27488007332000, -2.8565088810,  0.3996887246,  1.0962059779
27488027314000, -3.1027327740,  0.3474189466,  1.0673167465
27488047521000, -3.2577306569,  0.3264517631,  0.9077337687
27488067311000, -3.3085384968,  0.3400798066,  0.6357829947
27488087299000, -3.2548759858,  0.3853561621,  0.2849453913
27488107334000, -3.1093282233,  0.4531407314, -0.1012165426
27488127311000, -2.8949757192,  0.5296239372, -0.4758918783
27488147327000, -2.6408771557,  0.5989240124, -0.7966578968
27488167311000, -2.3764260115,  0.6462614055, -1.0322732431
27488187301000, -2.1257131011,  0.6610179829, -1.1675328481
27488207332000, -1.9029752717,  0.6389527000, -1.2052643980
27488227312000, -1.7102151967,  0.5832073148, -1.1649898634
27488247434000, -1.5376060168,  0.5036116051, -1.0784160615
27488267312000, -1.3665269634,  0.4144119877, -0.9825733367
27488287307000, -1.1747249346,  0.3309296839, -0.9119944417
27488307327000, -0.9425756508,  0.2659030367, -0.8914235472
27488327314000, -0.6590467892,  0.2263438930, -0.9304585558
27488347454000, -0.3260236396,  0.2115840566, -1.0212333349
