t             ,x             ,y             ,z             
623540693000  ,  0.2996999994,  0.1449857933, -0.3715015941
623560239000  ,  0.3918670692,  0.1074957046, -0.2162798421
623580688000  ,  0.4847349052,  0.0016176707, -0.0058346681
623597811000  ,  0.5616107323, -0.1584199394,  0.2036263921
623617906000  ,  0.6025637854, -0.3416029546,  0.3496292184
623638086000  ,  0.5874023747, -0.5055071655,  0.3789759627
623657868000  ,  0.4991727441, -0.6050197517,  0.2619024226
623677874000  ,  0.3275526273, -0.6026115981,  0.0019072685
623697856000  ,  0.0716180250, -0.4777999452, -0.3620472602
623717874000  , -0.2587318644, -0.2333856764, -0.7624261443
623737876000  , -0.6430719397,  0.1032993510, -1.1182894879
623757883000  , -1.0520296583,  0.4849632819, -1.3555388014
623777863000  , -1.4505476660,  0.8542369797, -1.4281757520
623797876000  , -1.8024892218,  1.1574663798, -1.3349515327
623817856000  , -2.0754086657,  1.3590537600, -1.1267023572
623837798000  , -2.2449173674,  1.4533232399, -0.9019882026
623857826000  , -2.2981027861,  1.4709111376, -0.7900932668
623877973000  , -2.2356102748,  1.4774374807, -0.9236338079
623897831000  , -2.0720785603,  1.5638498393, -1.4061635960
623917806000  , -1.8351447883,  1.8295790883, -2.2815019315
623937798000  , -1.5628628002,  2.3606591349, -3.5117070053
623957828000  , -1.3009114219,  3.2083410221, -4.9695523167
623977971000  , -1.0988293255,  4.3713452413, -6.4484440498
623997828000  , -1.0053301325,  5.7849086899, -7.6908463644
624017808000  , -1.0638067441,  7.3207301627, -8.4303508584
624037799000  , -1.3085214265,  8.7994893648, -8.4403858513
624057826000  , -1.7609377725, 10.0140189423, -7.5809788592
624077981000  , -2.4264979396, 10.7594411723, -5.8341703624
624097829000  , -3.2925743830, 10.8669264329, -3.3200642881
624117809000  , -4.3273617694, 10.2336539671, -0.2894410743
624137821000  , -5.4797045117,  8.8439284195,  2.9069460871
624157831000  , -6.6812316981,  6.7781952917,  5.8686764490
624177976000  , -7.8508774445,  4.2075240789,  8.2065495483
624197823000  , -8.9013806412,  1.3738255225,  9.6041034306
624217809000  , -9.7477762376, -1.4412945136,  9.8689102653
624237796000  ,-10.3166424821, -3.9549129043,  8.9651901047
624257828000  ,-10.5553651284, -5.9218280276,  7.0197877329
624277971000  ,-10.4409073827, -7.1676670824,  4.3014063258
624297831000  , -9.9858816299, -7.6110260860,  1.1773802626
624317811000  , -9.2391113347, -7.2720463183, -1.9452799867
624337793000  , -8.2817692182, -6.2659274980, -4.6834255988
624357829000  , -7.2191439085, -4.7825945410, -6.7351285900
624377976000  , -6.1681344371, -3.0562549871, -7.9212593493
624397829000  , -5.2420957384, -1.3301262730, -8.2046971968
624417804000  , -4.5353407897,  0.1780537810, -7.6850422013
624437798000  , -4.1097664036,  1.3043828076, -6.5708900787
624457838000  , -3.9858157601,  1.9572238576, -5.1358697857
624477974000  , -4.1400775700,  2.1234425885, -3.6680540506
624497828000  , -4.5095572025,  1.8608167195, -2.4224408085
624517811000  , -5.0015433631,  1.2816829511, -1.5831691803
624537791000  , -5.5090797813,  0.5291581062, -1.2414943745
624557828000  , -5.9294573721, -0.2486536173, -1.3934091574
624577983000  , -6.1812967709, -0.9220674057, -1.9549586212
624597836000  , -6.2173599110, -1.3984771281, -2.7884263062
624617871000  , -6.0321746455, -1.6326411637, -3.7344950205
624637863000  , -5.6621334741, -1.6274530923, -4.6437510792
624657829000  , -5.1778595875, -1.4262864052, -5.4007137109
624677823000  , -4.6703894904, -1.0990866231, -5.9369807785
624697829000  , -4.2336244095, -0.7252309815, -6.2326609968
624717851000  , -3.9463790248, -0.3765834027, -6.3072538039
624738021000  , -3.8573397840, -0.1037888714, -6.2040070163
624757904000  , -3.9756609146,  0.0719152149, -5.9725989995
