t             ,x             ,y             ,z             
143142619000  , -0.2585395581, -0.1947800342,  0.2461872843
143162289000  , -0.2627477014, -0.1381821774,  0.2937487628
143182266000  , -0.2569317911, -0.0310716500,  0.3078458056
143202218000  , -0.2422539707,  0.1119814086,  0.2838959736
143222288000  , -0.2190009403,  0.2675303938,  0.2224078282
143242978000  , -0.1866408307,  0.4078523986,  0.1288595575
143262234000  , -0.1443899055,  0.5075157606,  0.0126411514
143282218000  , -0.0918428753,  0.5497948571, -0.1145817103
143302209000  , -0.0296111857,  0.5311285797, -0.2406461264
143322241000  ,  0.0401623864,  0.4628252309, -0.3547066940
143343568000  ,  0.1134726496,  0.3691477786, -0.4484648955
143362236000  ,  0.1850164079,  0.2819502811, -0.5160392576
143382211000  ,  0.2491352787,  0.2337924215, -0.5543904597
143402208000  ,  0.3006508089,  0.2497361480, -0.5641636436
143422241000  ,  0.3356275490,  0.3408167907, -0.5503654492
143443539000  ,  0.3517866878,  0.5008702345, -0.5231746428
143462241000  ,  0.3485416846,  0.7077920292, -0.4988353982
143482214000  ,  0.3265998295,  0.9286233799, -0.4998236969
143502203000  ,  0.2871540990,  1.1281562330, -0.5542219118
143522244000  ,  0.2309724136,  1.2792298501, -0.6937082649
143543571000  ,  0.1576293744,  1.3723067334, -0.9497375758
143562239000  ,  0.0650955809,  1.4217717079, -1.3480113195
143582216000  , -0.0501966908,  1.4667215154, -1.9018054898
143602424000  , -0.1925630994,  1.5658881671, -2.6054192694
143622429000  , -0.3658144544,  1.7873058126, -3.4291225319
143643108000  , -0.5723873341,  2.1936861554, -4.3165031680
143662244000  , -0.8128132627,  2.8264685384, -5.1855000329
143682214000  , -1.0858501104,  3.6923240164, -5.9340169103
143702213000  , -1.3896615662,  4.7549032943, -6.4504282556
143722238000  , -1.7234349494,  5.9334640195, -6.6286539416
143743639000  , -2.0889634427,  7.1119629082, -6.3845714304
143762234000  , -2.4914070205,  8.1545633901, -5.6713607468
143782216000  , -2.9392269575,  8.9263992293, -4.4916607320
143802216000  , -3.4427675457,  9.3160829255, -2.9041496138
143822248000  , -4.0112819498,  9.2557771789, -1.0224470140
143842374000  , -4.6487009404,  8.7349448039,  0.9941012824
143862224000  , -5.3488773556,  7.8047280716,  2.9573830831
143882233000  , -6.0913821517,  6.5720039389,  4.6732595800
143902379000  , -6.8392621856,  5.1838247766,  5.9666871751
143922243000  , -7.5395823499,  3.8051403595,  6.7053106074
143942371000  , -8.1275210929,  2.5934897949,  6.8178761369
143962244000  , -8.5339559514,  1.6754727584,  6.3043462241
143982226000  , -8.6956585369,  1.1288804447,  5.2358970556
144002396000  , -8.5665956426,  0.9736495280,  3.7447150364
144022243000  , -8.1283426678,  1.1733330435,  2.0048930046
144042381000  , -7.3974599356,  1.6459239772,  0.2078002763
144062434000  , -6.4279496336,  2.2817905372, -1.4643672134
144082209000  , -5.3078290928,  2.9651829103, -2.8626240498
144102306000  , -4.1489869030,  3.5951068915, -3.8892770754
144122239000  , -3.0729234873,  4.0991593104, -4.5070330740
144142384000  , -2.1934262131,  4.4420639504, -4.7381328267
144162228000  , -1.5992155898,  4.6256901314, -4.6547297634
144182219000  , -1.3398504329,  4.6813698174, -4.3621438519
144202346000  , -1.4171956202,  4.6567190387, -3.9784713613
144222291000  , -1.7844900236,  4.6006669902, -3.6143172446
144242278000  , -2.3536512074,  4.5498444175, -3.3556300113
144262249000  , -3.0090590851,  4.5199697443, -3.2531341277
144282571000  , -3.6260040849,  4.5037744155, -3.3189103455
144302304000  , -4.0910018610,  4.4754856295, -3.5299509385
144322251000  , -4.3198516247,  4.4007608894, -3.8373924003
144342216000  , -4.2703422062,  4.2488318171, -4.1791268835
144362209000  , -3.9475157477,  4.0038157766, -4.4930336896
144382214000  , -3.4007519445,  3.6724051796, -4.7284002095
144402346000  , -2.7132615354,  3.2857082376, -4.8528463554
144422243000  , -1.9858508182,  2.8943726936, -4.8540642702
144442391000  , -1.3182453726,  2.5584391995, -4.7373527573
144462229000  , -0.7917058232,  2.3342541210, -4.5204544464
144482356000  , -0.4560410340,  2.2608165109, -4.2268000333
144502309000  , -0.3231160800,  2.3496777372, -3.8790845189
144522236000  , -0.3678366121,  2.5806170774, -3.4948647270
144542378000  , -0.5359292118,  2.9042624503, -3.0849816049
144562201000  , -0.7566249547,  3.2510999186, -2.6547102528
144582518000  , -0.9576853596,  3.5453827266, -2.2071419578
144604224000  , -1.0795532576,  3.7210190936, -1.7472910317
144622238000  , -1.0859789193,  3.7357643803, -1.2853397545
144642349000  , -0.9694486254,  3.5803591557, -0.8379521398
144662228000  , -0.7504012318,  3.2808490532, -0.4273102751
144682683000  , -0.4704938308,  2.8936929733, -0.0782506107
144703736000  , -0.1826822651,  2.4941533993,  0.1868007419
