t             ,x             ,y             ,z             
27719187444000, -0.2399598082,  0.1626944924,  0.3010433598
27719207445000, -0.2559072569,  0.2154406078,  0.3329911787
27719227402000, -0.2165993223,  0.2692865682,  0.3369758757
27719247397000, -0.1222494958,  0.3237330885,  0.3128945170
27719270952000,  0.0153458380,  0.3780409731,  0.2647227375
27719291025000,  0.1747714097,  0.4308981866,  0.1997453474
27719307467000,  0.3292063861,  0.4800258027,  0.1273243202
27719327452000,  0.4520408740,  0.5218831716,  0.0573292071
27719347442000,  0.5226826247,  0.5518125519, -0.0014715726
27719367447000,  0.5310766113,  0.5646077361, -0.0427318212
27719387734000,  0.4798920310,  0.5554316998, -0.0634081144
27719407429000,  0.3838825057,  0.5208981350, -0.0640061888
27719427460000,  0.2663657869,  0.4599715623, -0.0482442999
27719447419000,  0.1541407967,  0.3743851814, -0.0225270269
27719467357000,  0.0719166791,  0.2692394162,  0.0048037187
27719487384000,  0.0359985812,  0.1528769940,  0.0254839987
27719507375000,  0.0502866474,  0.0359880172,  0.0329475206
27719527505000,  0.1056888651, -0.0703811988,  0.0236740730
27719547492000,  0.1826183433, -0.1564562769, -0.0025017727
27719567360000,  0.2556015917, -0.2149307052, -0.0421593694
27719587389000,  0.3002036622, -0.2426312639, -0.0892926907
27719607389000,  0.2989782034, -0.2407735070, -0.1359122503
27719627555000,  0.2458415436, -0.2146272026, -0.1729731883
27719647369000,  0.1480939915, -0.1726165869, -0.1918491300
27719667365000,  0.0250022390, -0.1248991151, -0.1857824008
27719687392000, -0.0968768092, -0.0816162116, -0.1511161960
27719707379000, -0.1902845223, -0.0512621089, -0.0880594758
27719727389000, -0.2351237931, -0.0393381797, -0.0007676507
27719747374000, -0.2245216410, -0.0478330101,  0.1029689497
27719767370000, -0.1676238470, -0.0747393436,  0.2131821046
27719787385000, -0.0891842383, -0.1144157100,  0.3195595337
27719807379000, -0.0253737583, -0.1586051908,  0.4132282919
27719827537000, -0.0166975960, -0.1976844093,  0.4883260822
27719847522000, -0.0994296948, -0.2221548731,  0.5429799307
27719867377000, -0.2975324313, -0.2240147634,  0.5793047889
27719887380000, -0.6169866433, -0.1977610120,  0.6024732148
27719907384000, -1.0436482179, -0.1410833251,  0.6188543697
27719927369000, -1.5454961658, -0.0551241908,  0.6334414493
27719947365000, -2.0785173057,  0.0557335060,  0.6473810365
27719967362000, -2.5951172011,  0.1844660236,  0.6560969447
27719987387000, -3.0532111513,  0.3222592681,  0.6484862187
27720007295000, -3.4237129363,  0.4595496917,  0.6078227171
27720027549000, -3.6947606495,  0.5871135472,  0.5144117942
27720047529000, -3.8718109218,  0.6972325674,  0.3497606991
27720067362000, -3.9736379190,  0.7846578028,  0.1015563883
27720087385000, -4.0253063545,  0.8474280933, -0.2314531894
27720107369000, -4.0498536885,  0.8873422287, -0.6356301526
27720127402000, -4.0607425934,  0.9099751469, -1.0808038010
27720147370000, -4.0571868922,  0.9240250235, -1.5217376147
27720167370000, -4.0234905917,  0.9402401330, -1.9027357051
27720187390000, -3.9333712157,  0.9698055015, -2.1651929177
27720207369000, -3.7578672725,  1.0222963906, -2.2571470038
27720227397000, -3.4750525615,  1.1036403466, -2.1431502291
27720247379000, -3.0787767096,  1.2143469709, -1.8128989052
27720267372000, -2.5846507067,  1.3482564069, -1.2865496603
27720287392000, -2.0311797191,  1.4922788874, -0.6154096059
27720307379000, -1.4754085653,  1.6272599199,  0.1223540813
27720327404000, -0.9835762023,  1.7300714477,  0.8308235623
27720347370000, -0.6183919204,  1.7765997898,  1.4093376612
27720367364000, -0.4259938378,  1.7453398334,  1.7676182693
27720387419000, -0.4253394250,  1.6210947865,  1.8400843447
27720407382000, -0.6025216729,  1.3979917163,  1.5971464986
27720427417000, -0.9117035995,  1.0813041971,  1.0512301826
27720447740000, -1.2831162376,  0.6876844623,  0.2564802698
27720467382000, -1.6365075237,  0.2436863279, -0.6981838890
27720487380000, -1.8976141886, -0.2173717099, -1.7017646608
27720507365000, -2.0140747565, -0.6595807015, -2.6375320249
27720527402000, -1.9672835116, -1.0490660351, -3.4004203575
27720547909000, -1.7773617940, -1.3581597774, -3.9125161539
27720567369000, -1.4998218419, -1.5685080821, -4.1340789940
27720587389000, -1.2143328220, -1.6725565823, -4.0683110751
27720607370000, -1.0076198333, -1.6730396314, -3.7590635168
27720627545000, -0.9540114172, -1.5807864988, -3.2820698866
27720648085000, -1.0976372476, -1.4113828532, -2.7312891771
27720667355000, -1.4401591202, -1.1813357361, -2.2028034718
27720687382000, -1.9367373095, -0.9048460150, -1.7794673999
27720707369000, -2.5012661938, -0.5908747465, -1.5184811580
27720727382000, -3.0209744914, -0.2431396169, -1.4432963164
27720748262000, -3.3769656060,  0.1381201661, -1.5420135283
27720767364000, -3.4661751636,  0.5534792892, -1.7712745105
27720787495000, -3.2206087922,  1.0005087883, -2.0656159984
27720807369000, -2.6204975798,  1.4701772428, -2.3500595657
27720827384000, -1.6983042800,  1.9445205012, -2.5531005052
27720847322000, -0.5321378834,  2.3964417553, -2.6185902063
27720867364000,  0.7689647586,  2.7913497149, -2.5134625735
27720887382000,  2.0856463075,  3.0911098586, -2.2309681388
27720907370000,  3.3103568421,  3.2596043190, -1.7897160405
27720927384000,  4.3659835513,  3.2685113145, -1.2288560272
27720947370000,  5.2176619395,  3.1025967601, -0.6005199895
27720967359000,  5.8751254256,  2.7631338784,  0.0387533984
27720987389000,  6.3852394301,  2.2685336082,  0.6360171722
27721007364000,  6.8170224436,  1.6524578462,  1.1479116668
27721027384000,  7.2421447614,  0.9596686303,  1.5448585860
27721047394000,  7.7150814367,  0.2398192318,  1.8124946281
27721067365000,  8.2578004442, -0.4593205364,  1.9505040660
27721087387000,  8.8521987438, -1.0978574881,  1.9698009621
27721107364000,  9.4420122994, -1.6479362769,  1.8887968953
27721127397000,  9.9438447918, -2.0953757313,  1.7295786038
27721147369000, 10.2650721096, -2.4386810043,  1.5146578164
27721167362000, 10.3246398331, -2.6858775724,  1.2642871194
27721187387000, 10.0721680182, -2.8501671150,  0.9948061395
27721207369000,  9.5012107460, -2.9454710315,  0.7178537694
27721227385000,  8.6533131119, -2.9832283971,  0.4400397234
27721247399000,  7.6120836517, -2.9710751810,  0.1629829458
27721267357000,  6.4882139142, -2.9136307930, -0.1163605424
27721287379000,  5.3983152509, -2.8150577361, -0.4050529368
27721307370000,  4.4419781309, -2.6824735420, -0.7132714637
27721327384000,  3.6819194653, -2.5291567589, -1.0530942971
27721347387000,  3.1315005274, -2.3761013116, -1.4368005628
27721367359000,  2.7525259023, -2.2510180066, -1.8748124781
27721387417000,  2.4640644469, -2.1844988852, -2.3736332187
27721407372000,  2.1612515122, -2.2035958006, -2.9340143615
27721427369000,  1.7394213707, -2.3243752075, -3.5494977710
27721447385000,  1.1193510647, -2.5449588378, -4.2060308101
27721467357000,  0.2682376686, -2.8408241235, -4.8822681936
27721487384000, -0.7877408470, -3.1639015210, -5.5507054884
27721507374000, -1.9626069257, -3.4466833145, -6.1791667187
27721527369000, -3.1222686509, -3.6110781057, -6.7323926710
27721547404000, -4.1069221307, -3.5808943309, -7.1736156894
27721567537000, -4.7601872328, -3.2960979828, -7.4658069209
27721587394000, -4.9595229456, -2.7260269039, -7.5727673411
27721607370000, -4.6421516729, -1.8788180599, -7.4601230323
27721627529000, -3.8217808900, -0.8053937340, -7.0969274154
27721647365000, -2.5919469854,  0.4040728309, -6.4581904925
27721667389000, -1.1151812151,  1.6307962080, -5.5285764140
27721687397000,  0.4004559271,  2.7436258515, -4.3072818884
27721707367000,  1.7339130687,  3.6183074566, -2.8133218790
27721727360000,  2.6869461448,  4.1561874477, -1.0903117939
