t             ,x             ,y             ,z             
239647283000  , -0.0500930323, -0.4750557214,  0.3490005533
239667253000  , -0.0080795065, -0.5924324951,  0.3672470545
239687258000  ,  0.0430836812, -0.6992158953,  0.3475194164
239710643000  ,  0.0915365748, -0.7944383533,  0.2860304254
239727203000  ,  0.1247414863, -0.8799160592,  0.1842425479
239747188000  ,  0.1322663533, -0.9589603404,  0.0492428180
239767193000  ,  0.1082911889, -1.0345235199, -0.1069528333
239787277000  ,  0.0532555893, -1.1075136028, -0.2688392698
239807272000  , -0.0258916329, -1.1755922935, -0.4194044705
239827295000  , -0.1169382303, -1.2326679086, -0.5424325688
239848052000  , -0.2048209197, -1.2695395325, -0.6248195417
239868247000  , -0.2747803940, -1.2756819901, -0.6584637107
239890627000  , -0.3156472969, -1.2419148781, -0.6414796258
239907263000  , -0.3224546987, -1.1628090289, -0.5783672658
239927235000  , -0.2976819011, -1.0392272466, -0.4793210975
239947212000  , -0.2508715724, -0.8792112204, -0.3584820676
239967372000  , -0.1966712105, -0.6978647994, -0.2317459394
239987378000  , -0.1515731330, -0.5153978840, -0.1142663529
240007387000  , -0.1300998204, -0.3537731216, -0.0180350377
240027408000  , -0.1412387670, -0.2325188830,  0.0498334270
240047368000  , -0.1859593282, -0.1645044987,  0.0880081709
240067200000  , -0.2564341214, -0.1526193116,  0.1008769315
240087227000  , -0.3371137626, -0.1880375757,  0.0974739527
240107220000  , -0.4075754423, -0.2507285264,  0.0895771580
240127223000  , -0.4465726234, -0.3122234427,  0.0892986935
240147210000  , -0.4364630819, -0.3402632334,  0.1065610953
240167203000  , -0.3670337360, -0.3045467913,  0.1470134846
240187223000  , -0.2380001564, -0.1826337258,  0.2105996159
240207213000  , -0.0595740359,  0.0353283954,  0.2910377906
240227222000  ,  0.1490784610,  0.3440132910,  0.3765186774
240247210000  ,  0.3630861774,  0.7230503150,  0.4515593636
240267370000  ,  0.5561220827,  1.1399661081,  0.4996257761
240287393000  ,  0.7049331396,  1.5555332531,  0.5061256625
240307388000  ,  0.7932186627,  1.9305757873,  0.4612098445
240327222000  ,  0.8140717858,  2.2329835452,  0.3619215151
240347210000  ,  0.7706512793,  2.4433080366,  0.2133198741
240367203000  ,  0.6747821751,  2.5581671917,  0.0283923220
240387237000  ,  0.5440273168,  2.5904223151, -0.1733852112
240407213000  ,  0.3978473192,  2.5661165143, -0.3686859042
240427243000  ,  0.2537348861,  2.5187791401, -0.5337252281
240447212000  ,  0.1239805791,  2.4821111619, -0.6479038007
240467195000  ,  0.0137560401,  2.4825852485, -0.6971387276
240487205000  , -0.0790955030,  2.5334542736, -0.6763065490
240507208000  , -0.1627318919,  2.6314328059, -0.5902585139
240527230000  , -0.2488588580,  2.7567708270, -0.4531889627
240547210000  , -0.3496500733,  2.8767711416, -0.2865399830
240567202000  , -0.4748078777,  2.9521588666, -0.1156576945
240587228000  , -0.6293192728,  2.9449155655,  0.0343488796
240607207000  , -0.8122761738,  2.8261310704,  0.1426439383
240627227000  , -1.0170434093,  2.5822744360,  0.1960171154
240647213000  , -1.2324973854,  2.2185101594,  0.1908842899
240667200000  , -1.4451000978,  1.7584663171,  0.1336050427
240687223000  , -1.6412982055,  1.2404689783,  0.0390150388
240707208000  , -1.8097444652,  0.7109812406, -0.0725792171
240727277000  , -1.9429716210,  0.2165639392, -0.1793593346
240747243000  , -2.0382791087, -0.2040118232, -0.2621024298
240767187000  , -2.0977157395, -0.5258786554, -0.3078103444
240787388000  , -2.1273131202, -0.7413856052, -0.3120837402
240807300000  , -2.1357766768, -0.8599602670, -0.2797228495
240827297000  , -2.1329507391, -0.9046784235, -0.2234480933
240847223000  , -2.1282778753, -0.9064410503, -0.1609687885
240867213000  , -2.1294142030, -0.8971376739, -0.1110809132
240887195000  , -2.1411659389, -0.9031779833, -0.0895414413
240907210000  , -2.1647502853, -0.9408041932, -0.1055381217
240927220000  , -2.1975384551, -1.0140648387, -0.1595453277
240947212000  , -2.2331467069, -1.1158366328, -0.2431113918
240967202000  , -2.2619914811, -1.2312910551, -0.3405957776
240987218000  , -2.2722479274, -1.3430612359, -0.4325068520
241007210000  , -2.2513677566, -1.4365198831, -0.4997831109
241027233000  , -2.1878527510, -1.5038791936, -0.5280863501
241047210000  , -2.0732995874, -1.5461832613, -0.5111943298
241067203000  , -1.9043744769, -1.5726796218, -0.4527126652
241087225000  , -1.6843445447, -1.5977064255, -0.3655813153
241107192000  , -1.4237366973, -1.6359189569, -0.2694182201
241127230000  , -1.1398388591, -1.6971076065, -0.1863732284
241147357000  , -0.8548970110, -1.7819674524, -0.1362221452
241167200000  , -0.5931623919, -1.8799529306, -0.1316943289
241187230000  , -0.3771123713, -1.9699649163, -0.1752223478
241207207000  , -0.2235132420, -2.0239427947, -0.2578969891
241227222000  , -0.1400415957, -2.0126423277, -0.3610062493
241247497000  , -0.1232788157, -1.9123836615, -0.4599450439
241267193000  , -0.1585787773, -1.7112776262, -0.5298072386
241287233000  , -0.2220956481, -1.4134266140, -0.5514219433
241307220000  , -0.2847850568, -1.0400032693, -0.5164607295
241327235000  , -0.3177699896, -0.6267818779, -0.4304184279
241347678000  , -0.2979856902, -0.2184718946, -0.3126564365
241367197000  , -0.2129999901,  0.1390781314, -0.1931534980
241387227000  , -0.0640101758,  0.4072911152, -0.1065510582
241407215000  ,  0.1338790194,  0.5620908688, -0.0845285073
241427222000  ,  0.3542088310,  0.5984593332, -0.1480771518
241447848000  ,  0.5642447433,  0.5312617522, -0.3013578415
241467193000  ,  0.7315939710,  0.3921027197, -0.5287350905
241487220000  ,  0.8310530681,  0.2229587850, -0.7958522507
241507205000  ,  0.8502005119,  0.0677618074, -1.0548736031
241527233000  ,  0.7925042417, -0.0362616640, -1.2531968135
241548017000  ,  0.6771324912, -0.0657091427, -1.3440969482
241567198000  ,  0.5354406415, -0.0151743353, -1.2972337461
241587223000  ,  0.4047084621,  0.1024083164, -1.1067827926
241607207000  ,  0.3204314804,  0.2592536961, -0.7952374338
241627225000  ,  0.3089049828,  0.4192817740, -0.4119251300
241647157000  ,  0.3817618854,  0.5463447895, -0.0260643149
241667193000  ,  0.5334250676,  0.6124872951,  0.2847161428
241687228000  ,  0.7423242653,  0.6041169721,  0.4487409244
241707205000  ,  0.9755976879,  0.5248298766,  0.4146992700
241727227000  ,  1.1962910101,  0.3946564348,  0.1631551162
241747245000  ,  1.3715692664,  0.2458163672, -0.2871045412
241767202000  ,  1.4800736923,  0.1159714997, -0.8794201080
241787230000  ,  1.5166697706,  0.0404152421, -1.5267457069
241807212000  ,  1.4935571481,  0.0447861713, -2.1249580433
241827247000  ,  1.4373103896,  0.1397034188, -2.5697042393
241847215000  ,  1.3825517388,  0.3185625844, -2.7741437413
241867218000  ,  1.3637668576,  0.5588768167, -2.6842936284
241887200000  ,  1.4070777115,  0.8266199073, -2.2890824640
241907197000  ,  1.5238334029,  1.0825911397, -1.6231211870
241927225000  ,  1.7076114391,  1.2894999611, -0.7615746036
241947223000  ,  1.9354735297,  1.4182343346,  0.1919560720
241967192000  ,  2.1731822253,  1.4522034712,  1.1223942296
241987218000  ,  2.3833518887,  1.3889576756,  1.9218290232
242007152000  ,  2.5345821621,  1.2389930019,  2.5063760703
242027958000  ,  2.6095500221,  1.0221296939,  2.8282586140
242047267000  ,  2.6099026366,  0.7626423921,  2.8809267065
242067233000  ,  2.5568245136,  0.4840293762,  2.6965434934
242087223000  ,  2.4868371000,  0.2047926639,  2.3365149132
242107208000  ,  2.4436048943, -0.0641789814,  1.8771480677
242127195000  ,  2.4674953418, -0.3200126927,  1.3935427534
242147610000  ,  2.5850819718, -0.5663750540,  0.9451986780
242167292000  ,  2.8009644379, -0.8104722245,  0.5660167012
242187267000  ,  3.0939013215, -1.0592907436,  0.2607065334
242207252000  ,  3.4183900757, -1.3161747152,  0.0081890278
