t             ,x             ,y             ,z             
40595680376000,  0.1614362642,  0.0245508177, -0.2546598361
40595700507000,  0.2466356461,  0.0041813324, -0.1469283159
40595720462000,  0.3197500283, -0.0314459813, -0.0275533624
40595740751000,  0.3719077933, -0.0808191936,  0.0805254421
40595760309000,  0.3973519644, -0.1399314790,  0.1556529088
40595780421000,  0.3943312926, -0.2024175450,  0.1814028266
40595800636000,  0.3646775618, -0.2608384180,  0.1502714695
40595820436000,  0.3131464168, -0.3079484029,  0.0654618751
40595840512000,  0.2462741358, -0.3381018848, -0.0599317824
40595860711000,  0.1712582905, -0.3484637147, -0.2049126608
40595880401000,  0.0949437165, -0.3393190139, -0.3443544812
40595900476000,  0.0231488797, -0.3136042705, -0.4537015348
40595920424000, -0.0396307146, -0.2762616954, -0.5133707316
40595940659000, -0.0898350871, -0.2329123505, -0.5124052846
40595960466000, -0.1242658366, -0.1885290004, -0.4504501834
40595980447000, -0.1396125729, -0.1464041529, -0.3376334761
40596000679000, -0.1321727266, -0.1077258255, -0.1924629673
40596020424000, -0.0981291669, -0.0717965798, -0.0382129600
40596040404000, -0.0341473635, -0.0369251612,  0.1015758230
40596060399000,  0.0615333236, -0.0015792477,  0.2075846778
40596080391000,  0.1882628028,  0.0344597617,  0.2681427392
40596101817000,  0.3422433998,  0.0692070475,  0.2808531498
40596120357000,  0.5167660770,  0.0981712023,  0.2525172645
40596140337000,  0.7025852801,  0.1151798235,  0.1972778670
40596160511000,  0.8890695904,  0.1138551769,  0.1333200992
40596180359000,  1.0659172546,  0.0893704189,  0.0789484778
40596201706000,  1.2247067920,  0.0400999384,  0.0489273617
40596220361000,  1.3600219183, -0.0313536201,  0.0517990338
40596240332000,  1.4701399632, -0.1179583283,  0.0883901444
40596260501000,  1.5569044394, -0.2091177089,  0.1519133400
40596280351000,  1.6247025237, -0.2925481853,  0.2295284133
40596301729000,  1.6786995591, -0.3568477761,  0.3050993656
40596320344000,  1.7228211822, -0.3940460714,  0.3624976283
40596340336000,  1.7581826478, -0.4015461824,  0.3887171444
40596360509000,  1.7819599702, -0.3830117371,  0.3761725040
40596380371000,  1.7872793104, -0.3476635970,  0.3237789237
40596401716000,  1.7646195085, -0.3080126790,  0.2370788295
40596420344000,  1.7039878986, -0.2765772524,  0.1270225506
40596440346000,  1.5975729083, -0.2625144555,  0.0078946328
40596460496000,  1.4422558016, -0.2688712891, -0.1052711442
40596480366000,  1.2413354324, -0.2911949408, -0.1992895014
40596501692000,  1.0049479474, -0.3180080175, -0.2648046108
40596520354000,  0.7490525160, -0.3331623406, -0.2974322951
40596540334000,  0.4930411242, -0.3199172071, -0.2979972208
40596560509000,  0.2565021741, -0.2655149216, -0.2717901342
40596580364000,  0.0557996617, -0.1654746507, -0.2273016845
40596601687000, -0.0989119721, -0.0261720791, -0.1746121019
40596620346000, -0.2055046700,  0.1349815140, -0.1237249177
40596640331000, -0.2702089832,  0.2920645729, -0.0830784617
40596660504000, -0.3061449284,  0.4155037001, -0.0585934839
40596680367000, -0.3302552837,  0.4784428368, -0.0531515050
40596701706000, -0.3593680691,  0.4631987598, -0.0665901155
40596720341000, -0.4063819175,  0.3662866730, -0.0959743131
40596740334000, -0.4773228951,  0.2007095957, -0.1361808048
40596760559000, -0.5699129947, -0.0053537924, -0.1807757975
40596780356000, -0.6739564408, -0.2133559169, -0.2229409880
40596801792000, -0.7736169772, -0.3818723568, -0.2563105852
40596820352000, -0.8510162595, -0.4752441008, -0.2757769698
40596840327000, -0.8903037448, -0.4715227406, -0.2781476276
40596860502000, -0.8812776710, -0.3678743965, -0.2626280087
40596880354000, -0.8218735056, -0.1821468119, -0.2309673194
40596901704000, -0.7190549564,  0.0501147659, -0.1869949292
40596920344000, -0.5878017845,  0.2829361386, -0.1357866010
40596940337000, -0.4483341250,  0.4697418163, -0.0826048249
40596960507000, -0.3222886717,  0.5737788232, -0.0318192719
40596980354000, -0.2287138482,  0.5768616008,  0.0140352252
40597001719000, -0.1807855091,  0.4843347734,  0.0550550983
40597020337000, -0.1838698925,  0.3247674780,  0.0944077183
40597040336000, -0.2352973065,  0.1445593871,  0.1378356101
40597060517000, -0.3257214385, -0.0017304995,  0.1922978591
40597080567000, -0.4422413225, -0.0634259952,  0.2640752750
40597101952000, -0.5719081317, -0.0053712248,  0.3565657808
40597120359000, -0.7047694898,  0.1834173430,  0.4682693522
40597140337000, -0.8359847758,  0.4860025918,  0.5914927727
40597160499000, -0.9664720899,  0.8599607673,  0.7121771481
40597180381000, -1.1017563364,  1.2457589676,  0.8110716725
40597200617000, -1.2494370484,  1.5791542381,  0.8663500488
40597220581000, -1.4160581029,  1.8050164725,  0.8573242365
40597240361000, -1.6039126019,  1.8895978988,  0.7686246393
40597260321000, -1.8088666449,  1.8284090576,  0.5941653783
40597280327000, -2.0197903782,  1.6477672890,  0.3400267203
40597300794000, -2.2196731413,  1.3995075538,  0.0254215863
40597320582000, -2.3882439059,  1.1499968774, -0.3189187706
40597340361000, -2.5055008078,  0.9657869090, -0.6547488758
40597360327000, -2.5557675367,  0.8985438967, -0.9421874860
40597380336000, -2.5312256191,  0.9728963408, -1.1466715151
40597400586000, -2.4341372263,  1.1801654320, -1.2455296097
40597420761000, -2.2772720619,  1.4793836055, -1.2330221642
40597440366000, -2.0825201350,  1.8054681393, -1.1227773215
40597460322000, -1.8781064323,  2.0827093719, -0.9470061339
40597480351000, -1.6948549630,  2.2407179990, -0.7522136394
40597500751000, -1.5621010642,  2.2293590306, -0.5919511975
40597520577000, -1.5040703267,  2.0291857055, -0.5176463466
40597540372000, -1.5371397881,  1.6550143707, -0.5691200168
40597560434000, -1.6679894575,  1.1518190732, -0.7665071248
40597580417000, -1.8929576586,  0.5839891750, -1.1053500901
40597600439000, -2.1985207551,  0.0202379772, -1.5556862541
40597620377000, -2.5626318602, -0.4822343212, -2.0655845773
40597640336000, -2.9566237745, -0.8907548765, -2.5687174954
40597660504000, -3.3475209540, -1.2042679514, -2.9949037643
