t             ,x             ,y             ,z             
24501866012000,  0.1392472939, -0.0853267596,  0.0104082244
24501885435000,  0.3188708232, -0.1129298888, -0.0168854607
24501905552000,  0.5213689797, -0.0834431669, -0.0065185933
24501927550000,  0.7112893152,  0.0194223073,  0.0394916092
24501945512000,  0.8534464587,  0.1986746984,  0.1081931103
24501965457000,  0.9210496707,  0.4419216900,  0.1780525561
24501985465000,  0.9019735846,  0.7229533680,  0.2239400093
24502005468000,  0.8017473873,  1.0065376044,  0.2233481231
24502025648000,  0.6424864452,  1.2556302988,  0.1625892411
24502045500000,  0.4577192194,  1.4396119240,  0.0413280393
24502065513000,  0.2842871995,  1.5414515158, -0.1256708071
24502085533000,  0.1531532292,  1.5619924111, -0.3102324206
24502105533000,  0.0814079351,  1.5201177378, -0.4760061095
24502125513000,  0.0675528401,  1.4484553112, -0.5862701821
24502145533000,  0.0913618915,  1.3853462797, -0.6126655036
24502165487000,  0.1185345503,  1.3647462666, -0.5427031230
24502185543000,  0.1094667014,  1.4062808694, -0.3846399756
24502205508000,  0.0298374538,  1.5080557770, -0.1682164600
24502225532000, -0.1394106044,  1.6439179596,  0.0595849717
24502245522000, -0.3948245359,  1.7661227687,  0.2438147481
24502265473000, -0.7087831033,  1.8141108558,  0.3330653631
24502285537000, -1.0332420158,  1.7261078086,  0.2903824246
24502305522000, -1.3093949116,  1.4532820597,  0.1034782826
24502325507000, -1.4800999424,  0.9723236669, -0.2098659811
24502345522000, -1.5031029534,  0.2936414280, -0.6025537456
24502365512000, -1.3616797308, -0.5372133777, -1.0054235354
24502385593000, -1.0703483158, -1.4453472026, -1.3393177552
24502405527000, -0.6740304146, -2.3384235102, -1.5303095204
24502425715000, -0.2401873017, -3.1230342646, -1.5254033223
24502445787000,  0.1544476651, -3.7221665103, -1.3053058003
24502465463000,  0.4396418711, -4.0902811112, -0.8911261599
24502485460000,  0.5664968629, -4.2227637106, -0.3436069753
24502505453000,  0.5178788826, -4.1576259445,  0.2450128891
24502525450000,  0.3120363451, -3.9685886878,  0.7656082140
24502545477000, -0.0015565304, -3.7507284904,  1.1107191607
24502565620000, -0.3534896479, -3.6016712902,  1.1933436567
24502585475000, -0.6704620614, -3.6025300494,  0.9626274719
24502605457000, -0.8923795840, -3.8019343929,  0.4132862514
24502625448000, -0.9866102520, -4.2067841612, -0.4132119447
24502645473000, -0.9558555896, -4.7817741689, -1.4356416998
24502665617000, -0.8377167227, -5.4577997668, -2.5470006004
24502685470000, -0.6958762485, -6.1473280479, -3.6326330273
24502705457000, -0.6049013136, -6.7632443868, -4.5890139141
24502725453000, -0.6316774669, -7.2377125510, -5.3394720858
24502745470000, -0.8182252337, -7.5361357902, -5.8442225758
24502765617000, -1.1699119911, -7.6637669116, -6.1025596919
24502785463000, -1.6519888587, -7.6626471089, -6.1473092330
24502805453000, -2.1953631136, -7.6001567752, -6.0336305289
24502825455000, -2.7109382525, -7.5516818788, -5.8242204137
24502845473000, -3.1094193191, -7.5807409414, -5.5742721741
24502865617000, -3.3220336034, -7.7213731583, -5.3197223412
24502885627000, -3.3172036545, -7.9668745497, -5.0712568326
24502905452000, -3.1095333074, -8.2676962687, -4.8149905852
24502925442000, -2.7587269098, -8.5390356908, -4.5195800328
24502945477000, -2.3582010177, -8.6769600532, -4.1477488411
24502965617000, -2.0155269364, -8.5800603253, -3.6696344326
24502985507000, -1.8288041670, -8.1719392856, -3.0747236843
24503005460000, -1.8641874209, -7.4198527902, -2.3793601346
24503025615000, -2.1395316682, -6.3454929853, -1.6279710412
24503045488000, -2.6180347626, -5.0253864856, -0.8875166440
24503065455000, -3.2134926691, -3.5805419567, -0.2363834535
24503085453000, -3.8062738434, -2.1570850539,  0.2500558303
24503105472000, -4.2668846424, -0.9016554602,  0.5143643794
24503125485000, -4.4818997744,  0.0635914515,  0.5290457012
24503145473000, -4.3772010211,  0.6620609520,  0.3028819708
24503165605000, -3.9333221679,  0.8749568479, -0.1192573337
24503185472000, -3.1893940839,  0.7427443650, -0.6626949717
24503205473000, -2.2350558144,  0.3560959084, -1.2355903531
24503225453000, -1.1920387619, -0.1626481935, -1.7451061760
24503245475000, -0.1896695561, -0.6824002124, -2.1123545701
24503265598000,  0.6612334147, -1.0867998837, -2.2847903999
24503285467000,  1.2900225855, -1.2939859823, -2.2436806314
24503305478000,  1.6788966239, -1.2688760636, -2.0053815895
24503325455000,  1.8640817317, -1.0260205471, -1.6160296108
24503345473000,  1.9252242200, -0.6224201761, -1.1413968020
24503365605000,  1.9659203861, -0.1429161998, -0.6543937977
24503385463000,  2.0894833935,  0.3183693369, -0.2223794011
24503405472000,  2.3752203458,  0.6768006357,  0.1036082372
24503427308000,  2.8602730309,  0.8723909280,  0.2954569912
24503445527000,  3.5307607945,  0.8785661056,  0.3495192059
24503465453000,  4.3236705764,  0.7035784528,  0.2838795516
24503485463000,  5.1391858851,  0.3849745359,  0.1322552767
24503505472000,  5.8604728591, -0.0212640175, -0.0640778280
24503525453000,  6.3764532521, -0.4541034217, -0.2641803879
24503545473000,  6.6028029524, -0.8601566516, -0.4337575669
24503565605000,  6.4970929378, -1.2030257543, -0.5491867823
24503585468000,  6.0651661475, -1.4673411603, -0.5988153126
24503605482000,  5.3582054087, -1.6576160930, -0.5818975751
24503625453000,  4.4616235987, -1.7926173530, -0.5059809103
24503645468000,  3.4782755130, -1.8967637783, -0.3838850488
24503665610000,  2.5101603317, -1.9914527392, -0.2309680741
24503685445000,  1.6421229179, -2.0882592303, -0.0634346141
24503705472000,  0.9304927817, -2.1858570960,  0.1025566245
24503725632000,  0.3986483855, -2.2706349873,  0.2512821494
24503745603000,  0.0391881613, -2.3212038404,  0.3675909602
24503765628000, -0.1783964860, -2.3153317850,  0.4374651425
24503785468000, -0.2971292235, -2.2371209403,  0.4494044184
24503805473000, -0.3618788553, -2.0827394404,  0.3965900793
24503825627000, -0.4105697732, -1.8631984171,  0.2792387875
24503845595000, -0.4690406401, -1.6032872187,  0.1065958932
24503865607000, -0.5500237202, -1.3369508385, -0.1025868508
24503885613000, -0.6557334100, -1.1001344453, -0.3213454369
24503905443000, -0.7822322089, -0.9229790822, -0.5178758451
24503925495000, -0.9239094113, -0.8231193607, -0.6609319958
24503945467000, -1.0765512511, -0.8017325831, -0.7260202639
24503965532000, -1.2383037505, -0.8431075888, -0.7011616714
24503985717000, -1.4084138165, -0.9179848542, -0.5908063319
24504005545000, -1.5845152998, -0.9899590848, -0.4167664270
24504025483000, -1.7598674629, -1.0233346272, -0.2155182040
24504045475000, -1.9219309412, -0.9907945621, -0.0321045669
24504065613000, -2.0531780699, -0.8792631823,  0.0883689333
24504086257000, -2.1342843020, -0.6927966286,  0.1101853455
24504105478000, -2.1492229465, -0.4516964538,  0.0149041348
24504125465000, -2.0909715148, -0.1886658065, -0.1932836463
24504145472000, -1.9660506894,  0.0574018364, -0.4859193370
24504165607000, -1.7959107395,  0.2480483023, -0.8145082774
24504185888000, -1.6150886841,  0.3512488193, -1.1187278042
24504205480000, -1.4652158644,  0.3464097016, -1.3366385615
24504225463000, -1.3857388714,  0.2266115132, -1.4161443779
24504245488000, -1.4038001230, -0.0017844266, -1.3252164194
24504265515000, -1.5254693896, -0.3214108391, -1.0587184641
24504285455000, -1.7307289084, -0.7070989645, -0.6401228801
24504305478000, -1.9738186203, -1.1292820464, -0.1180096919
24504325465000, -2.1892070714, -1.5568445797,  0.4416357614
24504345482000, -2.3026819655, -1.9590644812,  0.9664124677
24504365605000, -2.2453808797, -2.3067480283,  1.3893616819
24504385447000, -1.9678849676, -2.5729054382,  1.6590537915
24504405492000, -1.4513492119, -2.7336078020,  1.7462971874
24504425457000, -0.7133302594, -2.7693823652,  1.6466738758
24504445490000,  0.1932982534, -2.6672901127,  1.3785699703
24504465610000,  1.1883442163, -2.4236934561,  0.9774260581
24504485435000,  2.1775931369, -2.0472100999,  0.4878694651
24504505482000,  3.0687036566, -1.5606830911, -0.0442036166
24504525463000,  3.7865470404, -1.0015504825, -0.5782904825
24504545490000,  4.2848797188, -0.4194158025, -1.0831440626
24504565607000,  4.5520642062,  0.1293029122, -1.5375935607
24504585450000,  4.6097527043,  0.5889799150, -1.9286101860
24504605483000,  4.5050773277,  0.9138643462, -2.2478489981
24504625463000,  4.2982511146,  1.0771208491, -2.4879168457
24504645492000,  4.0487805291,  1.0773627370, -2.6398914801
24504665605000,  3.8028883638,  0.9415150629, -2.6929105968
